IDENT,RAW,GOLD,digitize_flagged
103247,"#1, 2 & 3 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.","numbers 1, 2 and 3 intake gaskets leaking. removed and replaced intake gaskets.",False
103248,#3 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVERS GASKETS.,number 3 and number 4 rocker cover gaskets leaking. removed and replaced rocker covers gaskets.,False
103249,#2 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 2 intake leaking. removed and replaced intake gasket.,False
103250,#2 CYL INTAKE IS LEAKING. REPLACED INTAKE GASKET & LOCK WASHERS.,number 2 cylinder intake is leaking. replaced intake gasket and lock washers.,False
103251,2 & 4 CYL INNER BAFFLE CONNECTOR ROD IS BROKEN. REMOVED & REPLACED ROD.,2 and 4 cylinder inner baffle connector rod is broken. removed and replaced rod.,False
103252,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED CYL #4 INTAKE GASKET.,number 4 cylinder intake gasket is leaking. removed and replaced cylinder number 4 intake gasket.,False
103253,#1 CYL INTAKE IS LEAKING. REMOVED & REPLACED #1 CYL INTAKE GASKET.,number 1 cylinder intake is leaking. removed and replaced number 1 cylinder intake gasket.,False
103254,"CRACK ON FWD BAFFLE, AFT OF ALTERNATOR MOUNT BOLT. STOP DRILLED CRACK.","crack on forward baffle, aft of alternator mount bolt. stop drilled crack.",False
103255,#1 & 2 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER GASKETS.,number 1 and number 2 rocker cover gaskets leaking. removed and replaced rocker gaskets.,False
103256,#2 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED #2 & 4 INTAKE GASKETS.,number 2 and number 4 intake gaskets leaking. removed and replaced number 2 and number 4 intake gaskets.,False
103257,COWL SEAL ON FRONT R/H BAFFLE LOOSE. TIGHTENED BAFFLE & RESEALED W/ RTV.,cowl seal on front right-hand baffle loose. tightened baffle and resealed with rtv.,False
103258,#1 CYL BAFFLING CRACK EXTENDING BEYOND STOP DRILL. STOP DRILLED CRACK & INSTALLED DOUBLER PLATE IN REFEREN,number 1 cylinder baffling crack extending beyond stop drill. stop drilled crack and installed doubler plate in reference,False
103259,CRACK NOTED ON UPPER PORTION OF FWD R/H BAFFLE IN FRONT OF #. STOP DRILLED CRACK & RIVETED DOUBLER PLATE IN REFERENCE,crack noted on upper portion of forward right-hand baffle. stop drilled crack and riveted doubler plate in reference,False
103260,#3 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 3 rocker cover is leaking. removed and replaced rocker cover gasket.,False
103261,"#1, 3, 4 & 2 ROCKER COVERS LEAKING (ALL 4). REMOVED & REPLACED ROCKER COVER GASKETS.","numbers 1, 3, 4 and 2 rocker covers leaking, all 4. removed and replaced rocker cover gaskets.",False
103262,TABS ARE WORN OFF OF BAFFLE PLUGS. REPLACED BAFFLE PLUGS.,tabs are worn off of baffle plugs. replaced baffle plugs.,False
103263,#1 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 1 intake is leaking. removed and replaced intake gasket.,False
103264,"#1, 2, 3 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.","numbers 1, 2, 3 and 4 intake gaskets leaking. removed and replaced intake gaskets.",False
103265,#1 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 1 and number 4 rocker cover gaskets leaking. removed and replaced rocker cover gaskets.,False
103266,"#2, 3, 4 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","numbers 2, 3, and 4 intakes leaking on left-hand engine. removed and replaced intake gaskets.",False
103267,R/H FWD BAFFLE SEAL LOOSE. REATTACHED BAFFLE SEAL TO ENGINE BAFFLE.,right-hand forward baffle seal loose. reattached baffle seal to engine baffle.,False
103268,R/H REAR ENGINE BAFFLE ATTACH BRACKET LOOSE. REMOVED R/H REAR BAFFLE. REATTACHED ATTACH BRACKET & RE,right-hand rear engine baffle attach bracket loose. removed right-hand rear baffle. reattached attach bracket,False
103269,#2 INTAKE GASKET LEAKING. REPLACED GASKET.,number 2 intake gasket leaking. replaced gasket.,False
103270,#3 & 4 SIDE BAFFLE SEALS ARE WORN. REPLACED BAFFLE SEALS.,number 3 and number 4 side baffle seals are worn. replaced baffle seals.,False
103271,BAFFLE CRACKED @ #1 CYL. STOP DRILLED CRACK.,baffle cracked at number 1 cylinder. stop drilled crack.,False
103272,"CRACK ON CYL #1 BAFFLING. STOP DRILLED CRACK, NO FURTHER DEFECTS NOTED.","crack on cylinder number 1 baffling. stop drilled crack, no further defects noted.",False
103273,"BAFFLING ABOVE CYL #4 HAS A CRACK IN IT. STOP DRILLED CRACK, NO FURTHER DEFECTS NOTED.","baffling above cylinder number 4 has a crack in it. stop drilled crack, no further defects noted.",False
103274,INTAKES #2 & 4 LEAKING. REMOVED & REPLACED INTAKE GASKETS.,intakes number 2 and number 4 leaking. removed and replaced intake gaskets.,False
103275,BOTH BAFFLE BUTTONS WORN. REPLACED BOTH PLUGS.,both baffle buttons worn. replaced both plugs.,False
103276,FWD BAFFLE SEAL HAS WORN SPOTS BY ENG INDUCTION. INSTALLED BLACK RTV IN AREAS WORN.,forward baffle seal has worn spots by engine induction. installed black rtv in areas worn.,False
103277,MOMENTARY ENGINE ROUGHNESS. PERFORMED ENGINE RUN UP. NO ROUGHNESS NOTED THROUGH ENT,momentary engine roughness. performed engine run up. no roughness noted,False
103278,"SCREW MISSING #3 CYL ROCKER COVER, L/H ENGINE. INSTALLED NEW SCREW.","screw missing number 3 cylinder rocker cover, left-hand engine. installed new screw.",False
103279,"#2, 3 ROCKER COVERS LEAKING ON R/H ENGINE. REMOVED & REPLACED ROCKER GASKETS ON R/H ENG.",number 2 and number 3 rocker covers leaking on right-hand engine. removed and replaced rocker gaskets on right-hand engine.,False
103280,"#2, 3, 4 INTAKES LEAKING ON R/H ENGINE. REMOVED & REPLACED #2, 3 & 4 INTAKE GASKETS ON R/H ENG.","numbers 2, 3, and 4 intakes leaking on right-hand engine. removed and replaced numbers 2, 3 and 4 intake gaskets on right-hand engine.",False
103281,#2 & 4 INTAKE GASKETS LEAKING ON L/H ENGINE. REMOVED & REPLACED #2 & 4 INTAKE GASKETS ON L/H ENG.,number 2 and number 4 intake gaskets leaking on left-hand engine. removed and replaced number 2 and number 4 intake gaskets on left-hand engine.,False
103282,#3 & 4 ROCKER COVERS LEAKING ON L/H ENGINE. REMOVED & REPLACED #3 & 4 ROCKER COVERS ON L/H ENGINE.,number 3 and number 4 rocker covers leaking on left-hand engine. removed and replaced number 3 and number 4 rocker covers on left-hand engine.,False
103283,R/H BAFFLE TIE ROD IS RUBBING ON OIL RETURN LINE CLAMP. INSPECTED OIL RETURN LINE & TIE ROD - OK. ADJUSTED OIL,"right-hand baffle tie rod is rubbing on oil return line clamp. inspected oil return line and tie rod, ok. adjusted oil",False
103284,"#2, 3 & 4 INTAKE GASKETS LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","numbers 2, 3 and 4 intake gaskets leaking on left-hand engine. removed and replaced intake gaskets.",False
103285,"R/H ENGINE BACK BONE SEEPING OIL. REMOVED BOLTS (ONE AT A TIME), CLEANED, RESEALED & RETO","right-hand engine backbone seeping oil. removed bolts, 1 at a time, cleaned, resealed and retorqued",False
103286,R/H ENG #2 & 4 ROCKER BOX COVERS LEAKING. REMOVED & REPLACED R/H ENG CYL #2 & 4 ROCKER COVER GASK,right-hand engine number 2 and number 4 rocker box covers leaking. removed and replaced right-hand engine cylinder number 2 and number 4 rocker cover gaskets,False
103287,BAFFLE CONNECTION ROD LOOSE ON #1 & 3 CYL OF L/H ENGINE. TIGHTENED BAFFLE CONNECTING ROD BETWEEN #1 & 3 CYLINDER,baffle connection rod loose on number 1 and number 3 cylinder of left-hand engine. tightened baffle connecting rod between number 1 and number 3 cylinder,False
103288,#3 & 4 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,number 3 and number 4 intake is leaking. removed and replaced intake gaskets.,False
103289,BAFFLE PLUGS ABOVE #3 & 4 CYL WORN. REMOVED & REPLACED BAFFLE PLUGS.,baffle plugs above number 3 and number 4 cylinder worn. removed and replaced baffle plugs.,False
103290,L/H SIDE BAFFLE REQUIRES BAFFLE PLUG PATCH. INSTALLED BAFFLE PLUG PATCH.,left-hand side baffle requires baffle plug patch. installed baffle plug patch.,False
103291,"SCREW MISSING ON ENGINE BAFFLE #3 CYL, BY OIL FILL TUBE. INSTALLED SCREW ONTO BAFFLE.","screw missing on engine baffle number 3 cylinder, by oil fill tube. installed screw onto baffle.",False
103292,"BAFFLE PATCH CRACKED ABOVE #4 CYL. REMOVED CRACKED BAFFLE PATCH, FABRICATED NEW PATCH, INS","baffle patch cracked above number 4 cylinder. removed cracked baffle patch, fabricated new patch, installed",False
103293,L/H ENG #4 CYL DEAD. COMPRESSION ON #4 = 78/80.,left-hand engine number 4 cylinder dead. compression on number 4 equals 78 out of 80.,False
103294,L/H FWD BAFFLE MATERIAL TORN. REMOVED & REPLACED BAFFLE MATERIAL.,left-hand forward baffle material torn. removed and replaced baffle material.,False
103295,#3 & 4 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.,number 3 and number 4 intakes leaking on left-hand engine. removed and replaced intake gaskets.,False
103296,L/H ENGINE BACK BAFFLE BY #4 CYL HAS A CRACK. REMOVED & REPLACED BRACKET.,left-hand engine back baffle by number 4 cylinder has a crack. removed and replaced bracket.,False
103297,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","intakes 2, 3 and 4 leaking on right-hand engine. removed and replaced intake gaskets.",False
103298,"L/H ENG #4 CYL DEAD. DISCONNECTED PROP GOV CABLE, PROP GOV OIL LINE, #2 & 4","left-hand engine number 4 cylinder dead. disconnected propeller governor cable, propeller governor oil line, number 2 and number 4",False
103299,L/H ENG #4 CYL DEAD. REPLACED EXHAUST VALVE & GROUND VALVE SEAT IAW LYCOMING,left-hand engine number 4 cylinder dead. replaced exhaust valve and ground valve seat in accordance with lycoming,False
103300,L/H ENG #4 CYL DEAD. REINSTALLED AFT BAFFLE & BOTH SIDE BAFFLES. INSTALLED B,left-hand engine number 4 cylinder dead. reinstalled aft baffle and both side baffles.,False
103301,#1 & 4 ROCKER GASKETS LEAKING ON L/H ENGINE. REPLACED L/H ENG ROCKER COVER GASKETS.,number 1 and number 4 rocker gaskets leaking on left-hand engine. replaced left-hand engine rocker cover gaskets.,False
103302,"L/H ENG BACK BONE LEAKING OIL IN MIDDLE. CLEANED, RESEALED & TORQUED TOP BACK BONE BOLTS.","left-hand engine back bone leaking oil in middle. cleaned, resealed and torqued top back bone bolts.",False
103303,INTAKE GASKETS LEAKING ON L/H ENGINE. REMOVED & REPLACED ALL INTAKE GASKETS ON L/H ENGINE.,intake gaskets leaking on left-hand engine. removed and replaced all intake gaskets on left-hand engine.,False
103304,L/H ENGINE QUICK DRAIN NEEDS INSTALLATION. INSTALLED QUICK DRAIN.,left-hand engine quick drain needs installation. installed quick drain.,False
103305,R/H ENGINE QUICK DRAIN NEEDS INSTALLATION. INSTALLED QUICK DRAIN.,right-hand engine quick drain needs installation. installed quick drain.,False
103306,"#1, 2 & 4 CYL INTAKES LEAKING. REMOVED & REPLACED CYL INTAKE GASKETS.","numbers 1, 2 and 4 cylinder intakes leaking. removed and replaced cylinder intake gaskets.",False
103307,CYL #1 INTAKE GASKET IS LEAKING. REPLACED LEAKY CYL #1 INTAKE GASKET.,cylinder number 1 intake gasket is leaking. replaced leaky cylinder number 1 intake gasket.,False
103308,TYWRAP BROKEN ON STAND OFF ON #2 CYL. SECURED W/ TYWRAP.,tywrap broken on standoff on number 2 cylinder. secured with tywrap.,False
103309,BATTERY BOX BRACKET CRACKED. REMOVED & REPLACED BRACKET.,battery box bracket cracked. removed and replaced bracket.,False
103310,SIMULATED OIL LEAK ON ENGINE. REMOVED SIMULATION,simulated oil leak on engine. removed simulation,False
103311,BAFFLE PLUG ABOVE #4 CYL HAS BROKEN TABS. REPLACED BAFFLE PLUGS W/ NEW.,baffle plug above number 4 cylinder has broken tabs. replaced baffle plugs with new.,False
103312,#2 ROCKER COVER LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,number 2 rocker cover leaking. removed and replaced number 2 rocker cover gasket.,False
103313,#2 OIL RETURN LINE CHAFING ON BAFFLING. INSTALLED CHAFE WRAP & APPLIED SILICONE TO AREA. NO DAM,number 2 oil return line chafing on baffling. installed chafe wrap and applied silicone to area. no damage noted,False
103314,#2 & 4 INTERCYLINDER BAFFLE CRACKED. STOP DRILLED CRACK.,number 2 and number 4 intercylinder baffle cracked. stop drilled crack.,False
103315,INTAKES 2 & 3 LEAKING ON L/H ENGINE. REPLACED 2 & 3 GASKETS.,intakes 2 and 3 leaking on left-hand engine. replaced 2 and 3 gaskets.,False
103316,INTAKES 2 & 4 LEAKING ON R/H ENGINE. REMOVED & REPLACED GASKETS.,intakes 2 and 4 leaking on right-hand engine. removed and replaced gaskets.,False
103317,#3 CYLINDER L/H ENGINE THRUST BUTTONS WORN. REMOVED & REPLACED BUTTONS.,number 3 cylinder left-hand engine thrust buttons worn. removed and replaced buttons.,False
103318,"ALL 4 ROCKER COVERS LEAKING ON R/H ENGINE. REMOVED ROCKER COVERS, CLEANED COVERS & INSTALLED NEW G","all 4 rocker covers leaking on right-hand engine. removed rocker covers, cleaned covers and installed new gaskets",False
103319,"ROCKER COVERS 1, 2, 3 & 4 LEAKING ON L/H ENGINE. REMOVED ROCKER COVERS & CLEANED OLD GASKET MATERIAL FRO","rocker covers 1, 2, 3 and 4 leaking on left-hand engine. removed rocker covers and cleaned old gasket material",False
103320,#2 BAFFLE SEAL DISCONNECTED. RESECURED LOOSE BAFFLE SEAL.,number 2 baffle seal disconnected. resecured loose baffle seal.,False
103321,WIRING BETWEEN #2 - 4 UNSUPPORTED. RESECURED WIRING TO BAFFLE STANDOFF.,wiring between number 2 and 4 unsupported. resecured wiring to baffle standoff.,False
103322,#1 CHT RED X AT FULL POWER. OPS CK GOOD.,number 1 cht red x at full power. operations check good.,False
103323,"#1 EGT RED X. REMOVED & REPLACED #1 EGT, OPS CK GOOD.","number 1 egt red x. removed and replaced number 1 egt, operations check good.",False
103324,#1 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 1 rocker cover leaking. removed and replaced rocker cover gasket.,False
103325,#1 CHT RED X AT FULL POWER. REMOVED & REPLACED CHT PROBE ON #1 CYL.,number 1 cht red x at full power. removed and replaced cht probe on number 1 cylinder.,False
103326,"#1, 2, 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.","numbers 1, 2, and 4 intake gaskets leaking. removed and replaced intake gaskets.",False
103327,ENGINE FAILED ONCE ON RUN UP. ENGINE RAN ROUGH & ALMOST QUIT. PLACED HELICOPTER IN HEATER HANGAR. STARTED ENGINE USIN,engine failed once on run up. engine ran rough and almost quit. placed helicopter in heater hangar. started engine,False
103328,INTAKES 2 & 4 LEAKING ON R/H ENG. REMOVED & REPLACED INTAKE GASKETS.,intakes 2 and 4 leaking on right-hand engine. removed and replaced intake gaskets.,False
103329,"INTAKES 1 & 3 LEAKING ON L/H ENG. UPON FURTHER INSP, NO LEAK FROM INTAKE TUBE FOUND.","intakes 1 and 3 leaking on left-hand engine. upon further inspection, no leak from intake tube found.",False
103330,#3 & 4 CYL INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED GASKETS.,number 3 and number 4 cylinder intake gaskets are leaking. removed and replaced gaskets.,False
103331,#4 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,number 4 intake is leaking. removed and replaced gasket.,False
103332,R/H FWD ENGINE BAFFLE SEAL LOOSE. REATTACHED BAFFLE SEAL.,right-hand forward engine baffle seal loose. reattached baffle seal.,False
103333,#3 INTAKE LEAKING. REPLACED GASKET.,number 3 intake leaking. replaced gasket.,False
103334,"2 BAFFLE SCREWS MISSING, ABOVE STARTER. INSTALLED SCREWS.","2 baffle screws missing, above starter. installed screws.",False
103335,#4 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 4 intake leaking. removed and replaced intake gasket.,False
103336,R/H FWD BAFFLE MATERIAL LOOSE. RESECURED BAFFLE MATERIAL.,right-hand forward baffle material loose. resecured baffle material.,False
103337,CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED CYL #2 INTAKE GASKET.,cylinder number 2 intake gasket leaking. removed and replaced cylinder number 2 intake gasket.,False
103338,"CYL #1, 4 ROCKER COVERS LEAKING. REMOVED & REPLACED CYL #1, 4 ROCKER COVER GASKETS.","cylinder number 1 and number 4 rocker covers leaking. removed and replaced cylinder number 1, and number 4 rocker cover gaskets.",False
103339,#1 & 2 CYL ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 1 and number 2 cylinder rocker cover gaskets leaking. removed and replaced rocker cover gaskets.,False
103340,#3 INTAKE GASKET LEAKING. REMOVED & REPLACED #3 INTAKE GASKET.,number 3 intake gasket leaking. removed and replaced number 3 intake gasket.,False
103341,#2 CYL INTAKE GASKET LEAKING. REMOVED & REPLACED #2 CYL INTAKE GASKET.,number 2 cylinder intake gasket leaking. removed and replaced number 2 cylinder intake gasket.,False
103342,BAFFLE CRACKED ABOVE #1 CYL. STOP DRILLED CRACK.,baffle cracked above number 1 cylinder. stop drilled crack.,False
103343,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 2 intake gasket leaking. removed and replaced intake gasket.,False
103344,#3 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVERS.,number 3 and number 4 rocker cover gaskets leaking. removed and replaced rocker covers.,False
103345,"#1, 2, 4 INTAKES LEAKING. REMOVED & REPLACED GASKETS.","numbers 1, 2, and 4 intakes leaking. removed and replaced gaskets.",False
103346,R/H ENG BAFFLE PLUG LOCK TAB BROKEN. INSTALLED NEW BAFFLE PLUG.,right-hand engine baffle plug lock tab broken. installed new baffle plug.,False
103347,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET.,number 4 cylinder intake gasket is leaking. removed and replaced gasket.,False
103348,#3 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 3 intake leaking. removed and replaced intake gasket.,False
103349,SCREW MISSING R/H BAFFLE. REPLACED MISSING SCREW.,screw missing right-hand baffle. replaced missing screw.,False
103350,FWD LWR ENG BAFFLE SEAL WORN ABOVE ENG AIR INTAKE. INSTALLED RTV TO AREAS.,forward lower engine baffle seal worn above engine air intake. installed rtv to areas.,False
103351,CYL #3 INTAKE GASKET IS LEAKING. REPLACED #3 INTAKE GASKET.,cylinder number 3 intake gasket is leaking. replaced number 3 intake gasket.,False
103352,RIGHT BAFFLE PLUG DAMAGED. REPLACED RIGHT BAFFLE PLUG.,right baffle plug damaged. replaced right baffle plug.,False
103353,A/C & PILOT REQUIRE START ASSIST. STARTED A/C.,aircraft and pilot require start assist. started aircraft.,False
103354,#3 INTAKE GASKET LEAKING. INSTALLED NEW #3 INTAKE GASKET.,number 3 intake gasket leaking. installed new number 3 intake gasket.,False
103355,ENGINE BACK BONE BOLTS SEEPING. RETORQUED BACK BONE BOLTS.,engine backbone bolts seeping. retorqued back bone bolts.,False
103356,OIL FILLER TUBE LOOSE. TIGHTENED OIL FILLER TUBE & SAFETIED.,oil filler tube loose. tightened oil filler tube and safetied.,False
103357,INTER BAFFLE ROD FASTENER BROKEN. REMOVED & REPLACED INTER BAFFLE ROD FASTENER.,interbaffle rod fastener broken. removed and replaced inter baffle rod fastener.,False
103358,"#3 AFT BAFFLE TAB RIVETS LOOSE. REMOVED BAFFLE, REMOVED RIVETS & INSTALLED NEW HARDWARE","number 3 aft baffle tab rivets loose. removed baffle, removed rivets and installed new hardware",False
103359,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED #4 INTAKE GASKET.,number 4 intake gasket leaking. removed and replaced number 4 intake gasket.,False
103360,SPRING CONNECTOR BETWEEN #1 & 3 CYL BAFFLES IS BROKEN. REMOVED & REPLACED SPRING CONNECTOR BETWEEN #1 & 3 CYLS,spring connector between number 1 and number 3 cylinder baffles is broken. removed and replaced spring connector between number 1 and number 3 cylinders,False
103361,#3 BAFFLE CRACKED. STOP DRILLED CRACK IN #3 ENG BAFFLE.,number 3 baffle cracked. stop drilled crack in number 3 engine baffle.,False
103362,"ENG FWD LWR COWL SEAL WORN, ABOVE AIR INTAKE. APPLIED SILICONE SEALANT TO SEAL, NO DAMAGE NOTED.","engine forward lower cowl seal worn, above air intake. applied silicone sealant to seal, no damage noted.",False
103363,"BOLT MISSING ON #4 BAFFLE, R/H ENG. REPLACED BOLT.","bolt missing on number 4 baffle, right-hand engine. replaced bolt.",False
103364,CYL #4 ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED CYL #4 ROCKER COVER GASKET.,cylinder number 4 rocker cover gasket is leaking. removed and replaced cylinder number 4 rocker cover gasket.,False
103365,#1 & 2 INTAKE GASKETS LEAKING. REMOVED & REPLACED #1 & 2 INTAKE GASKETS.,number 1 and number 2 intake gaskets leaking. removed and replaced number 1 and number 2 intake gaskets.,False
103366,R/H ENG #3 CYL INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,right-hand engine number 3 cylinder intake gasket leaking. removed and replaced gasket.,False
103367,#3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 3 rocker cover gasket leaking. removed and replaced rocker cover gasket.,False
103368,#4 ROCKER COVER IS LEAKING. REMOVED & REPLACED #4 CYL ROCKER COVER GASKET.,number 4 rocker cover is leaking. removed and replaced number 4 cylinder rocker cover gasket.,False
103369,ALL ROCKER COVER SCREWS NEED TIGHTENING. RESECURED ALL ROCKER COVER SCREWS.,all rocker cover screws need tightening. resecured all rocker cover screws.,False
103370,RIGHT BAFFLE TIE ROD IS BROKEN. DRILLED NEW TIE ROD HOLE IN R/H AFT BAFFLE. INSTALLED S,right baffle tie rod is broken. drilled new tie rod hole in right-hand aft baffle.,False
103371,"L/H ENG #2, 3 ROCKER COVER GASKETS ARE LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","left-hand engine number 2, and number 3 rocker cover gaskets are leaking. removed and replaced rocker cover gaskets.",False
103372,BAFFLE SEAL WORN & WEARING ABOVE ENG INLET. SEALED UP AREAS W/ RTV.,baffle seal worn and wearing above engine inlet. sealed up areas with rtv.,False
103373,"R/H FWD BAFFLE, #1 CYL SIDE, HAS A CRACK. STOP DRILLED CRACKS, FABRICATED PATCH & RIVETED IAW CES","right-hand forward baffle, number 1 cylinder side, has a crack. stop drilled cracks, fabricated patch and riveted in accordance with ces",False
103374,#1 & 2 ROCKER COVERS LEAKING. REMOVED & REPLACED ROCKER GASKETS.,number 1 and number 2 rocker covers leaking. removed and replaced rocker gaskets.,False
103375,#1 & 3 ROCKER DRAIN LINES LEAKING. TIGHTENED ROCKER DRAIN LINE CLAMPS.,number 1 and number 3 rocker drain lines leaking. tightened rocker drain line clamps.,False
103376,L/H ENG #4 CYL INTAKE GASKET IS LEAKING. REPLACED GASKET.,left-hand engine number 4 cylinder intake gasket is leaking. replaced gasket.,False
103377,R/H ENG #3 & 4 CYL INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED GASKETS.,right-hand engine number 3 and number 4 cylinder intake gaskets are leaking. removed and replaced gaskets.,False
103378,#2 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 2 intake leaking. removed and replaced gasket.,False
103379,INTAKE #3 LEAKING ON R/H ENGINE. REMOVED & REPLACED GASKET.,intake number 3 leaking on right-hand engine. removed and replaced gasket.,False
103380,#1 & 2 ROCKER COVERS LEAKING ON L/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS.,number 1 and number 2 rocker covers leaking on left-hand engine. removed and replaced rocker cover gaskets.,False
103381,R/H FWD ENGINE BAFFLE LOOSE. RESECURED BAFFLE SEAL.,right-hand forward engine baffle loose. resecured baffle seal.,False
103382,#2 INTAKE TUBE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 2 intake tube gasket leaking. removed and replaced gasket.,False
103383,"FWD LWR BAFFLE SEAL FOR ENG, INTAKE WEARING INTO IT. PATCHED BAFFLE W/ SILICONE SEALANT.","forward lower baffle seal for engine, intake wearing into it. patched baffle with silicone sealant.",False
103384,"R/H ENGINE WOULD NOT START. STARTED A/C, ALL CHECKS GOOD.","right-hand engine would not start. started aircraft, all checks good.",False
103385,ENGINE NEEDS TO BE PRESERVED. PERFORMED CORROSION PREVENTION IN ENGINES INSTALLED IN,engine needs to be preserved. performed corrosion prevention in engines,False
103386,ENGINE NEEDS TO BE PRESERVED. PERFORMED CORROSION PREVENTION IN ENGINE IAW LYCOMING O,engine needs to be preserved. performed corrosion prevention in engine in accordance with lycoming operations manual,False
103387,ENGINE NEEDS TO BE PRESERVED. PERFORMED CORROSION PREVENTION IN ENGINE IAW LYCOMING O,engine needs to be preserved. performed corrosion prevention in engine in accordance with lycoming operations manual,False
103388,ENGINE NEEDS TO BE PRESERVED. PERFORMED CORROSION PREVENTION IAW LYCOMING OPS MANUAL.,engine needs to be preserved. performed corrosion prevention in accordance with lycoming operations manual.,False
103389,ENGINE NEEDS TO BE PRESERVED. PERFORMED CORROSION PROTECTION IAW LYCOMING OPS MANUAL.,engine needs to be preserved. performed corrosion protection in accordance with lycoming operations manual.,False
103390,"ENGINE NEEDS TO BE PRESERVED. RAN UP A/C, OPS CK GOOD.","engine needs to be preserved. ran up aircraft, operations check good.",False
103391,ENGINE NEEDS TO BE PRESERVED. PERFORMED CORROSION PREVENTION IN ENGINES INSTALLED IN,engine needs to be preserved. performed corrosion prevention in engines,False
103392,ENGINE NEEDS TO BE PRESERVED. PERFORMED CORROSION PREVENTION IN ENGINE IAW LYCOMING O,engine needs to be preserved. performed corrosion protection in accordance with lycoming operations manual,False
103393,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 4 intake gasket leaking. removed and replaced intake gasket.,False
103394,SCREW MISSING FROM R/H ENGINE #4 BAFFLE. INSTALLED FASTENER.,screw missing from right-hand engine number 4 baffle. installed fastener.,False
103395,"L/H ENG, R/H REAR ENGINE BAFFLE CRACKED. STOP DRILLED CRACK.","left-hand engine, right-hand rear engine baffle cracked. stop drilled crack.",False
103396,BAFFLE TIE ROD MISSING UNDER #2 & 4 CYLINDERS. INSTALLED BAFFLE ROD.,baffle tie rod missing under number 2 and number 4 cylinders. installed baffle rod.,False
103397,RIVNUT STRIPPED OUT ON BAFFLE FOR OIL COOLER. REMOVED & REPLACED RIVNUT.,rivnut stripped out on baffle for oil cooler. removed and replaced rivnut.,False
103398,"ENGINE BAFFLE CRACKED, #3 CYL. REMOVED CRACKED BAFFLE, FABRICATED & INSTALLED NEW BAFF","engine baffle cracked, number 3 cylinder. removed cracked baffle, fabricated and installed new baffle",False
103399,#2 CYL BAFFLE CRACKED. STOP DRILLED CRACK & FABRICATED PATCH USING LIKE MATERI,number 2 cylinder baffle cracked. stop drilled crack and fabricated patch using like material,False
103400,"CYL #3 AFT BAFFLE IS CRACKED. STOP DRILLED CRACK, FABRICATED PATCH OF LIKE MATERIAL,","cylinder number 3 aft baffle is cracked. stop drilled crack, fabricated patch of like material,",False
103401,CYL #1 FWD BAFFLE IS CRACKED. STOP DRILLED CRACKS & FABRICATED PATCHES OF LIKE MATERI,cylinder number 1 forward baffle is cracked. stop drilled cracks and fabricated patches of like material,False
