record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
103003,rules_then_byt5,"BETWEEN #2 & 4 CYLDERS, SPIRAL WRAP MELTED. REMOVED PLASTIC, RECONTOURED LINE OUT OF WAY.","BETWEEN NUMBER TWO AND FOUR CYLINDERS, SPIRAL WRAP MELTED. REMOVED PLASTIC, RECONTOURED LINE OUT OF WAY.","BETWEEN #2 & 4 CYLDERS, SPIRAL WRAP MELTED.","REMOVED PLASTIC, RECONTOURED LINE OUT OF WAY.","BETWEEN NUMBER TWO AND FOUR CYLINDERS, SPIRAL WRAP MELTED.","REMOVED PLASTIC, RECONTOURED LINE OUT OF WAY.","BETWEEN NUMBER TWO AND FOUR CYLINDERS, SPIRAL WRAP MELTED.","REMOVED PLASTIC, RECONTOURED LINE OUT OF WAY.",True,True,none,none,True
103004,rules_then_byt5,#2 CYL ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER TWO CYLINDER ROCKER COVER LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,#2 CYL ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER TWO CYLINDER ROCKER COVER LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,NUMBER TWO CYLINDER ROCKER COVER LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,True,True,none,none,True
103005,rules_then_byt5,#3 CYL ROCKER COVER BOTTOM SCREW NEEDS SWAPPED W/ AFT BAFFLE SWAPPED SCREWS.,NUMBER THREE CYLINDER ROCKER COVER BOTTOM SCREW NEEDS SWAPPED WITH AFT BAFFLE SWAPPED SCREWS.,#3 CYL ROCKER COVER BOTTOM SCREW NEEDS SWAPPED W/ AFT BAFFLE,SWAPPED SCREWS.,NUMBER THREE CYLINDER ROCKER COVER BOTTOM SCREW NEEDS SWAPPED WITH AFT BAFFLE,SWAPPED SCREWS.,NUMBER THREE CYLINDER ROCKER COVER BOTTOM SCREW NEEDS SWAPPED WITH AFT BAFFLE,SWAPPED SCREWS.,True,True,none,none,True
103006,rules_then_byt5,#2 & 3 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE ROCKER COVER GASKETS LEAKING. REMOVED AND REPLACED GASKETS.,#2 & 3 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
103007,rules_then_byt5,#3 CYL BAFFLING MISSING SPARK PLUG ACCESS PLUG. INSTALLED NEW SPARK PLUG ACCESS PLUG.,NUMBER THREE CYLINDER BAFFLING MISSING SPARK PLUG ACCESS PLUG. INSTALLED NEW SPARK PLUG ACCESS PLUG.,#3 CYL BAFFLING MISSING SPARK PLUG ACCESS PLUG.,INSTALLED NEW SPARK PLUG ACCESS PLUG.,NUMBER THREE CYLINDER BAFFLING MISSING SPARK PLUG ACCESS PLUG.,INSTALLED NEW SPARK PLUG ACCESS PLUG.,NUMBER THREE CYLINDER BAFFLING MISSING SPARK PLUG ACCESS PLUG.,INSTALLED NEW SPARK PLUG ACCESS PLUG.,True,True,none,none,True
103008,rules_then_byt5,CRACK NOTED ON TOP OF #2 CYL BAFFLING. CRACK PREVIOUSLY STOP DRILLED. NO FURTHER DEFECTS NOTED,CRACK NOTED ON TOP OF NUMBER TWO CYLINDER BAFFLING. CRACK PREVIOUSLY STOP DRILLED. NO FURTHER DEFECTS NOTED,CRACK NOTED ON TOP OF #2 CYL BAFFLING.,CRACK PREVIOUSLY STOP DRILLED. NO FURTHER DEFECTS NOTED,CRACK NOTED ON TOP OF NUMBER TWO CYLINDER BAFFLING.,CRACK PREVIOUSLY STOP DRILLED. NO FURTHER DEFECTS NOTED,CRACK NOTED ON TOP OF NUMBER TWO CYLINDER BAFFLING.,CRACK PREVIOUSLY STOP DRILLED. NO FURTHER DEFECTS NOTED,True,True,none,none,True
103009,rules_then_byt5,R/H ENG FWD BAFFLE LOOSE. REATTACHED BAFFLE.,RIGHT-HAND ENGINE FORWARD BAFFLE LOOSE. REATTACHED BAFFLE.,R/H ENG FWD BAFFLE LOOSE.,REATTACHED BAFFLE.,RIGHT-HAND ENGINE FORWARD BAFFLE LOOSE.,REATTACHED BAFFLE.,RIGHT-HAND ENGINE FORWARD BAFFLE LOOSE.,REATTACHED BAFFLE.,True,True,none,none,True
103010,rules_then_byt5,#3 AFT BAFFLE CRACKED. INSTALLED PATCH MADE OF LIKE MATERIAL.,NUMBER THREE AFT BAFFLE CRACKED. INSTALLED PATCH MADE OF LIKE MATERIAL.,#3 AFT BAFFLE CRACKED.,INSTALLED PATCH MADE OF LIKE MATERIAL.,NUMBER THREE AFT BAFFLE CRACKED.,INSTALLED PATCH MADE OF LIKE MATERIAL.,NUMBER THREE AFT BAFFLE CRACKED.,INSTALLED PATCH MADE OF LIKE MATERIAL.,True,True,none,none,True
103011,rules_then_byt5,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,NUMBER TWO INTAKE GASKET LEAKING. REMOVED AND REPLACED GASKET.,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,NUMBER TWO INTAKE GASKET LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER TWO INTAKE GASKET LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
103012,rules_then_byt5,#3 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS LEAKING. REMOVED AND REPLACED GASKETS.,#3 & 4 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
103013,rules_then_byt5,#2 ROCKER COVER GASKET LEAKING. LEAK CK GOOD.,NUMBER TWO ROCKER COVER GASKET LEAKING. LEAK CHECK GOOD.,#2 ROCKER COVER GASKET LEAKING.,LEAK CK GOOD.,NUMBER TWO ROCKER COVER GASKET LEAKING.,LEAK CHECK GOOD.,NUMBER TWO ROCKER COVER GASKET LEAKING.,LEAK CHECK GOOD.,True,True,none,none,True
103014,rules_then_byt5,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #2 CYL ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER TWO CYLINDER ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 CYL ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER TWO CYLINDER ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER TWO CYLINDER ROCKER COVER GASKET.,True,True,none,none,True
103015,rules_then_byt5,OIL COOLER REQUIRES TIME CHANGE. OPS & LEAK CK GOOD.,OIL COOLER REQUIRES TIME CHANGE. OPERATIONS AND LEAK CHECK GOOD.,OIL COOLER REQUIRES TIME CHANGE.,OPS & LEAK CK GOOD.,OIL COOLER REQUIRES TIME CHANGE.,OPERATIONS AND LEAK CHECK GOOD.,OIL COOLER REQUIRES TIME CHANGE.,OPERATIONS AND LEAK CHECK GOOD.,True,True,none,none,True
103016,rules_then_byt5,OIL COOLER REQUIRES TIME CHANGE. REMOVED & REPLACED OIL COOLER,OIL COOLER REQUIRES TIME CHANGE. REMOVED AND REPLACED OIL COOLER,OIL COOLER REQUIRES TIME CHANGE.,REMOVED & REPLACED OIL COOLER,OIL COOLER REQUIRES TIME CHANGE.,REMOVED AND REPLACED OIL COOLER,OIL COOLER REQUIRES TIME CHANGE.,REMOVED AND REPLACED OIL COOLER,True,True,none,none,True
103017,rules_then_byt5,ENGINE REQUIRES TIME CHANGE. INSTALLED EXHAUST SYSTEM. CONNECTED ELECTRICAL WIRING.,ENGINE REQUIRES TIME CHANGE. INSTALLED EXHAUST SYSTEM. CONNECTED ELECTRICAL WIRING.,ENGINE REQUIRES TIME CHANGE.,INSTALLED EXHAUST SYSTEM. CONNECTED ELECTRICAL WIRING.,ENGINE REQUIRES TIME CHANGE.,INSTALLED EXHAUST SYSTEM. CONNECTED ELECTRICAL WIRING.,ENGINE REQUIRES TIME CHANGE.,INSTALLED EXHAUST SYSTEM. CONNECTED ELECTRICAL WIRING.,True,True,none,none,True
103018,rules_then_byt5,ENGINE REQUIRES TIME CHANGE. DISCONNECTED BATTERY GROUND. REMOVED EXHAUST SYSTEM. DI,ENGINE REQUIRES TIME CHANGE. DISCONNECTED BATTERY GROUND. REMOVED EXHAUST SYSTEM.,ENGINE REQUIRES TIME CHANGE.,DISCONNECTED BATTERY GROUND. REMOVED EXHAUST SYSTEM. DI,ENGINE REQUIRES TIME CHANGE.,DISCONNECTED BATTERY GROUND. REMOVED EXHAUST SYSTEM.,ENGINE REQUIRES TIME CHANGE.,DISCONNECTED BATTERY GROUND. REMOVED EXHAUST SYSTEM.,True,True,none,none,True
103019,rules_then_byt5,"ENGINE REQUIRES TIME CHANGE. INSTALLED BUILT UP ENGINE ON MOUNT, TOR","ENGINE REQUIRES TIME CHANGE. INSTALLED BUILT UP ENGINE ON MOUNT, TOR",ENGINE REQUIRES TIME CHANGE.,"INSTALLED BUILT UP ENGINE ON MOUNT, TOR",ENGINE REQUIRES TIME CHANGE.,"INSTALLED BUILT UP ENGINE ON MOUNT, TOR",ENGINE REQUIRES TIME CHANGE.,"INSTALLED BUILT UP ENGINE ON MOUNT, TOR",True,True,none,none,True
103020,rules_then_byt5,"ENGINE REQUIRES TIME CHANGE. FINISHED INSTALLING STARTER, VACUUM PUMP, ALTERNATOR, W","ENGINE REQUIRES TIME CHANGE. FINISHED INSTALLING STARTER, VACUUM PUMP, ALTERNATOR, W",ENGINE REQUIRES TIME CHANGE.,"FINISHED INSTALLING STARTER, VACUUM PUMP, ALTERNATOR, W",ENGINE REQUIRES TIME CHANGE.,"FINISHED INSTALLING STARTER, VACUUM PUMP, ALTERNATOR, W",ENGINE REQUIRES TIME CHANGE.,"FINISHED INSTALLING STARTER, VACUUM PUMP, ALTERNATOR, W",True,True,none,none,True
103021,rules_then_byt5,"ENGINE REQUIRES TIME CHANGE. REMOVED BAFFLING, OIL LINE & QUICK DRAIN FROM CORE ENGI","ENGINE REQUIRES TIME CHANGE. REMOVED BAFFLING, OIL LINE AND QUICK DRAIN FROM CORE ENGINE",ENGINE REQUIRES TIME CHANGE.,"REMOVED BAFFLING, OIL LINE & QUICK DRAIN FROM CORE ENGI",ENGINE REQUIRES TIME CHANGE.,"REMOVED BAFFLING, OIL LINE AND QUICK DRAIN FROM CORE ENGINE",ENGINE REQUIRES TIME CHANGE.,"REMOVED BAFFLING, OIL LINE AND QUICK DRAIN FROM CORE ENGINE",True,True,none,none,True
103022,rules_then_byt5,#2 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,NUMBER TWO INTAKE IS LEAKING. REMOVED AND REPLACED INTAKE GASKET.,#2 INTAKE IS LEAKING.,REMOVED & REPLACED INTAKE GASKET.,NUMBER TWO INTAKE IS LEAKING.,REMOVED AND REPLACED INTAKE GASKET.,NUMBER TWO INTAKE IS LEAKING.,REMOVED AND REPLACED INTAKE GASKET.,True,True,none,none,True
103023,rules_then_byt5,"ON RUN UP, IDLE RPM WAS AT 720. ADJUSTED IDLE SPEED.","ON RUN UP, IDLE RPM WAS AT SEVENTEEN HUNDRED. ADJUSTED IDLE SPEED.","ON RUN UP, IDLE RPM WAS AT 720.",ADJUSTED IDLE SPEED.,"ON RUN UP, IDLE RPM WAS AT SEVENTEEN HUNDRED.",ADJUSTED IDLE SPEED.,"ON RUN UP, IDLE RPM WAS AT SEVENTEEN HUNDRED.",ADJUSTED IDLE SPEED.,False,True,none,none,False
103024,rules_then_byt5,"ON RUN UP, IDLE RPM WAS AT 720. RUN UP IDLE CK GOOD.","ON RUN UP, IDLE RPM WAS AT SEVENTEEN HUNDRED. RUN UP IDLE CHECK GOOD.","ON RUN UP, IDLE RPM WAS AT 720.",RUN UP IDLE CK GOOD.,"ON RUN UP, IDLE RPM WAS AT SEVENTEEN HUNDRED.",RUN UP IDLE CHECK GOOD.,"ON RUN UP, IDLE RPM WAS AT SEVENTEEN HUNDRED.",RUN UP IDLE CHECK GOOD.,False,True,none,none,False
103025,rules_then_byt5,CYL #3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED CYL #3 ROCKER COVER GASKET.,CYLINDER NUMBER THREE ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED CYLINDER NUMBER THREE ROCKER COVER GASKET.,CYL #3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED CYL #3 ROCKER COVER GASKET.,CYLINDER NUMBER THREE ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED CYLINDER NUMBER THREE ROCKER COVER GASKET.,CYLINDER NUMBER THREE ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED CYLINDER NUMBER THREE ROCKER COVER GASKET.,True,True,none,none,True
103026,rules_then_byt5,#3 INTAKE GASKET LEAKING. REMOVED & REPLACD #3 CYL INTAKE GASKET.,NUMBER THREE INTAKE GASKET LEAKING. REMOVED AND REPLACED NUMBER THREE CYLINDER INTAKE GASKET.,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACD #3 CYL INTAKE GASKET.,NUMBER THREE INTAKE GASKET LEAKING.,REMOVED AND REPLACED NUMBER THREE CYLINDER INTAKE GASKET.,NUMBER THREE INTAKE GASKET LEAKING.,REMOVED AND REPLACED NUMBER THREE CYLINDER INTAKE GASKET.,True,True,none,none,True
103027,rules_then_byt5,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED #2 CYL INTAKE GASKET.,NUMBER TWO INTAKE GASKET LEAKING. REMOVED AND REPLACED NUMBER TWO CYLINDER INTAKE GASKET.,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 CYL INTAKE GASKET.,NUMBER TWO INTAKE GASKET LEAKING.,REMOVED AND REPLACED NUMBER TWO CYLINDER INTAKE GASKET.,NUMBER TWO INTAKE GASKET LEAKING.,REMOVED AND REPLACED NUMBER TWO CYLINDER INTAKE GASKET.,True,True,none,none,True
103028,rules_then_byt5,#2 CYL ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,NUMBER TWO CYLINDER ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED GASKET.,#2 CYL ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,NUMBER TWO CYLINDER ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER TWO CYLINDER ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
103029,rules_then_byt5,#4 INTAKE LEAKING. REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING. REPLACED GASKET.,#4 INTAKE LEAKING.,REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING.,REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING.,REPLACED GASKET.,True,True,none,none,True
103030,rules_then_byt5,"ENGINE RPM WOULD FLUCTUATE 200 - 250 RPM @ HOVER. RAN ROUGH RAN UP A/C, NO DEFECTS NOTED.","ENGINE RPM WOULD FLUCTUATE TWO HUNDRED AND FIFTY RPM AT HOVER. RAN ROUGH RAN UP AIRCRAFT, NO DEFECTS NOTED.",ENGINE RPM WOULD FLUCTUATE 200 - 250 RPM @ HOVER. RAN ROUGH,"RAN UP A/C, NO DEFECTS NOTED.",ENGINE RPM WOULD FLUCTUATE TWO HUNDRED AND FIFTY RPM AT HOVER. RAN ROUGH,"RAN UP AIRCRAFT, NO DEFECTS NOTED.",ENGINE RPM WOULD FLUCTUATE TWO HUNDRED AND FIFTY RPM AT HOVER. RAN ROUGH,"RAN UP AIRCRAFT, NO DEFECTS NOTED.",False,True,none,none,False
103031,rules_then_byt5,BOTH BAFFLE PLUGS WORN. REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS WORN. REMOVED AND REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS WORN.,REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS WORN.,REMOVED AND REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS WORN.,REMOVED AND REPLACED BAFFLE PLUGS.,True,True,none,none,True
103032,rules_then_byt5,#4 INTAKE GASKET IS LEAKING. REPLACED GASKET.,NUMBER FOUR INTAKE GASKET IS LEAKING. REPLACED GASKET.,#4 INTAKE GASKET IS LEAKING.,REPLACED GASKET.,NUMBER FOUR INTAKE GASKET IS LEAKING.,REPLACED GASKET.,NUMBER FOUR INTAKE GASKET IS LEAKING.,REPLACED GASKET.,True,True,none,none,True
103033,rules_then_byt5,R/H BAFFLE PLUG MISSING FINGERS. INSTALLED NEW PLUG.,RIGHT-HAND BAFFLE PLUG MISSING FINGERS. INSTALLED NEW PLUG.,R/H BAFFLE PLUG MISSING FINGERS.,INSTALLED NEW PLUG.,RIGHT-HAND BAFFLE PLUG MISSING FINGERS.,INSTALLED NEW PLUG.,RIGHT-HAND BAFFLE PLUG MISSING FINGERS.,INSTALLED NEW PLUG.,True,True,none,none,True
103034,rules_then_byt5,#4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED GASKET.,#4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,NUMBER FOUR ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER FOUR ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
103035,rules_then_byt5,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING. REMOVED AND REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
103036,rules_then_byt5,#3 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,NUMBER THREE AND FOUR INTAKE GASKETS LEAKING. REMOVED AND REPLACED INTAKE GASKETS.,#3 & 4 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,NUMBER THREE AND FOUR INTAKE GASKETS LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,NUMBER THREE AND FOUR INTAKE GASKETS LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,True,True,none,none,True
103037,rules_then_byt5,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,True,True,none,none,True
103038,rules_then_byt5,"CRACK NOTED ON INSIDE OF #2 CYL BAFFLING, NEAR RIVET. STOP DRILLED CRACK.","CRACK NOTED ON INSIDE OF NUMBER TWO CYLINDER BAFFLING, NEAR RIVET. STOP DRILLED CRACK.","CRACK NOTED ON INSIDE OF #2 CYL BAFFLING, NEAR RIVET.",STOP DRILLED CRACK.,"CRACK NOTED ON INSIDE OF NUMBER TWO CYLINDER BAFFLING, NEAR RIVET.",STOP DRILLED CRACK.,"CRACK NOTED ON INSIDE OF NUMBER TWO CYLINDER BAFFLING, NEAR RIVET.",STOP DRILLED CRACK.,True,True,none,none,True
103039,rules_then_byt5,CYL #2 COMPRESSION LOW. AIR NOTED & OBSERVED OUT OF EXHAUST. PERFORMED COMPRESSION ON #2 CYL AFTER RUN & NOTED 70/80,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST. PERFORMED COMPRESSION ON NUMBER TWO CYLINDER AFTER RUN AND NOTED SEVENTY OUT OF EIGHTY,CYL #2 COMPRESSION LOW. AIR NOTED & OBSERVED OUT OF EXHAUST.,PERFORMED COMPRESSION ON #2 CYL AFTER RUN & NOTED 70/80,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST.,PERFORMED COMPRESSION ON NUMBER TWO CYLINDER AFTER RUN AND NOTED SEVENTY OUT OF EIGHTY,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST.,PERFORMED COMPRESSION ON NUMBER TWO CYLINDER AFTER RUN AND NOTED SEVENTY OUT OF EIGHTY,True,True,none,none,True
103040,rules_then_byt5,CYL #2 COMPRESSION LOW. AIR NOTED & OBSERVED OUT OF EXHAUST. PERFORMED RUN UP AFTER WARMING UP ENGINE & NOTED NO DEF,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST. PERFORMED RUN UP AFTER WARMING UP ENGINE. AND NOTED NO DEF,CYL #2 COMPRESSION LOW. AIR NOTED & OBSERVED OUT OF EXHAUST.,PERFORMED RUN UP AFTER WARMING UP ENGINE & NOTED NO DEF,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST.,PERFORMED RUN UP AFTER WARMING UP ENGINE. AND NOTED NO DEF,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST.,PERFORMED RUN UP AFTER WARMING UP ENGINE. AND NOTED NO DEF,True,True,none,none,True
103041,rules_then_byt5,CYL #2 COMPRESSION LOW. AIR NOTED & OBSERVED OUT OF EXHAUST. STAKED EXHAUST & INTAKE VALVES NOTING NO IMPROVEMENT IN,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST. STAKED EXHAUST AND INTAKE VALVES NOTING NO IMPROVEMENT IN,CYL #2 COMPRESSION LOW. AIR NOTED & OBSERVED OUT OF EXHAUST.,STAKED EXHAUST & INTAKE VALVES NOTING NO IMPROVEMENT IN,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST.,STAKED EXHAUST AND INTAKE VALVES NOTING NO IMPROVEMENT IN,CYLINDER NUMBER TWO COMPRESSION LOW. AIR NOTED AND OBSERVED OUT OF EXHAUST.,STAKED EXHAUST AND INTAKE VALVES NOTING NO IMPROVEMENT IN,True,True,none,none,True
103042,rules_then_byt5,#2 & 3 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE ROCKER COVERS LEAKING. REMOVED AND REPLACED GASKETS.,#2 & 3 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE ROCKER COVERS LEAKING.,REMOVED AND REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE ROCKER COVERS LEAKING.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
103043,rules_then_byt5,#2 ROCKER COVER IS LEAKING. REMOVED & REPLACED CYL #2 ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER IS LEAKING. REMOVED AND REPLACED CYLINDER NUMBER TWO ROCKER COVER GASKET.,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED CYL #2 ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER IS LEAKING.,REMOVED AND REPLACED CYLINDER NUMBER TWO ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER IS LEAKING.,REMOVED AND REPLACED CYLINDER NUMBER TWO ROCKER COVER GASKET.,True,True,none,none,True
103044,rules_then_byt5,"ENGINE OVERSPEED, 2750 - 2760 RPM FOR 3-4 SECONDS. RESEARCHED FDM CARD DATA, FOUND MAX RPM OF 2739.8; WHIC","ENGINE OVERSPEED, TWENTY SEVEN HUNDRED AND FIFTY RPM FOR THIRTY FIVE HUNDRED AND FIFTY RPM FOR THIRTY FIVE HUNDRED AND FIFTY RPM. FOR THIRTY FIVE HUNDRED AND FIFTY RPM. RESEARCHED FDM CARD DATA, FOUND MAX RPM OF TWENTY SEVEN HUNDRED; WHIC","ENGINE OVERSPEED, 2750 - 2760 RPM FOR 3-4 SECONDS.","RESEARCHED FDM CARD DATA, FOUND MAX RPM OF 2739.8; WHIC","ENGINE OVERSPEED, TWENTY SEVEN HUNDRED AND FIFTY RPM FOR THIRTY FIVE HUNDRED AND FIFTY RPM FOR THIRTY FIVE HUNDRED AND FIFTY RPM. FOR THIRTY FIVE HUNDRED AND FIFTY RPM.","RESEARCHED FDM CARD DATA, FOUND MAX RPM OF TWENTY SEVEN HUNDRED; WHIC","ENGINE OVERSPEED, TWENTY SEVEN HUNDRED AND FIFTY RPM FOR THIRTY FIVE HUNDRED AND FIFTY RPM FOR THIRTY FIVE HUNDRED AND FIFTY RPM. FOR THIRTY FIVE HUNDRED AND FIFTY RPM.","RESEARCHED FDM CARD DATA, FOUND MAX RPM OF TWENTY SEVEN HUNDRED; WHIC",False,False,none,none,False
103045,rules_then_byt5,#3 & 4 ROCKER COVER GASKETS ARE LEAKING. REMOVED & REPLACED #3 & 4 CYL ROCKER COVER GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS ARE LEAKING. REMOVED AND REPLACED NUMBER THREE AND FOUR CYLINDER ROCKER COVER GASKETS.,#3 & 4 ROCKER COVER GASKETS ARE LEAKING.,REMOVED & REPLACED #3 & 4 CYL ROCKER COVER GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS ARE LEAKING.,REMOVED AND REPLACED NUMBER THREE AND FOUR CYLINDER ROCKER COVER GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS ARE LEAKING.,REMOVED AND REPLACED NUMBER THREE AND FOUR CYLINDER ROCKER COVER GASKETS.,True,True,none,none,True
103046,rules_then_byt5,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING. REMOVED AND REPLACED GASKET.,#4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
103047,rules_then_byt5,SNIFFLER VALVE DIRTY. CLEANED SNIFFLER VALVES.,SNIFFLER VALVE DIRTY. CLEANED SNIFFLER VALVES.,SNIFFLER VALVE DIRTY.,CLEANED SNIFFLER VALVES.,SNIFFLER VALVE DIRTY.,CLEANED SNIFFLER VALVES.,SNIFFLER VALVE DIRTY.,CLEANED SNIFFLER VALVES.,True,True,none,none,True
