record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
102601,rules,FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT LOOSE. TIGHTENED FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT.,FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT LOOSE. TIGHTENED FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT.,FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT LOOSE.,TIGHTENED FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT.,FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT LOOSE.,TIGHTENED FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT.,FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT LOOSE.,TIGHTENED FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT.,True,True,none,none,True
102602,rules,"#2 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED CYL #2, 4 INTAKE GASKETS.","NUMBER 2 AND 4 INTAKE GASKETS LEAKING. REMOVED AND REPLACED CYLINDER NUMBER 2, 4 INTAKE GASKETS.",#2 & 4 INTAKE GASKETS LEAKING.,"REMOVED & REPLACED CYL #2, 4 INTAKE GASKETS.",NUMBER 2 AND 4 INTAKE GASKETS LEAKING.,"REMOVED AND REPLACED CYLINDER NUMBER 2, 4 INTAKE GASKETS.",NUMBER 2 AND 4 INTAKE GASKETS LEAKING.,"REMOVED AND REPLACED CYLINDER NUMBER 2, 4 INTAKE GASKETS.",True,True,none,none,True
102603,rules,"ENGINE OVERSPEED. DETERMINED TO BE PILOT INDUCED MOMENTARY OVERSPEED, NO","ENGINE OVERSPEED. DETERMINED TO BE PILOT INDUCED MOMENTARY OVERSPEED, NO",ENGINE OVERSPEED.,"DETERMINED TO BE PILOT INDUCED MOMENTARY OVERSPEED, NO",ENGINE OVERSPEED.,"DETERMINED TO BE PILOT INDUCED MOMENTARY OVERSPEED, NO",ENGINE OVERSPEED.,"DETERMINED TO BE PILOT INDUCED MOMENTARY OVERSPEED, NO",True,True,none,none,True
102604,rules,#4 INTAKE LEAKS. REPLACED GASKET.,NUMBER 4 INTAKE LEAKS. REPLACED GASKET.,#4 INTAKE LEAKS.,REPLACED GASKET.,NUMBER 4 INTAKE LEAKS.,REPLACED GASKET.,NUMBER 4 INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
102605,rules,#1 ROCKER COVER GASKET LEAKING. REPLACED ROCKER COVER GASKET.,NUMBER 1 ROCKER COVER GASKET LEAKING. REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER GASKET LEAKING.,REPLACED ROCKER COVER GASKET.,NUMBER 1 ROCKER COVER GASKET LEAKING.,REPLACED ROCKER COVER GASKET.,NUMBER 1 ROCKER COVER GASKET LEAKING.,REPLACED ROCKER COVER GASKET.,True,True,none,none,True
102606,rules,#2 & 4 INTAKES LEAKING. REMOVED & REPLACED INTAKE GASKETS.,NUMBER 2 AND 4 INTAKES LEAKING. REMOVED AND REPLACED INTAKE GASKETS.,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,NUMBER 2 AND 4 INTAKES LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,NUMBER 2 AND 4 INTAKES LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,True,True,none,none,True
102607,rules,#2 & 3 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,NUMBER 2 AND 3 ROCKER COVER LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,#2 & 3 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,NUMBER 2 AND 3 ROCKER COVER LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKETS.,NUMBER 2 AND 3 ROCKER COVER LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
102608,rules,#2 INTAKE LEAKING. REPLACED GASKET.,NUMBER 2 INTAKE LEAKING. REPLACED GASKET.,#2 INTAKE LEAKING.,REPLACED GASKET.,NUMBER 2 INTAKE LEAKING.,REPLACED GASKET.,NUMBER 2 INTAKE LEAKING.,REPLACED GASKET.,True,True,none,none,True
102609,rules,#4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #4 ROCKER COVER GASKET.,NUMBER 4 ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER 4 ROCKER COVER GASKET.,#4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,NUMBER 4 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 4 ROCKER COVER GASKET.,NUMBER 4 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 4 ROCKER COVER GASKET.,True,True,none,none,True
102610,rules,"RIVET MISSING ON R/H BAFFLE HOLD DOWN ANGLE, BEHIND OIL COOL REMOVED BAFFLE, REPLACED MISSING RIVET. INSTALLED BAFFL","RIVET MISSING ON RIGHT-HAND BAFFLE HOLD DOWN ANGLE, BEHIND OIL COOL REMOVED BAFFLE, REPLACED MISSING RIVET. INSTALLED BAFFL","RIVET MISSING ON R/H BAFFLE HOLD DOWN ANGLE, BEHIND OIL COOL","REMOVED BAFFLE, REPLACED MISSING RIVET. INSTALLED BAFFL","RIVET MISSING ON RIGHT-HAND BAFFLE HOLD DOWN ANGLE, BEHIND OIL COOL","REMOVED BAFFLE, REPLACED MISSING RIVET. INSTALLED BAFFL","RIVET MISSING ON RIGHT-HAND BAFFLE HOLD DOWN ANGLE, BEHIND OIL COOL","REMOVED BAFFLE, REPLACED MISSING RIVET. INSTALLED BAFFL",True,True,none,none,True
102611,rules,#2 & 4 ROCKER GASKETS ARE LEAKING. REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER GASKETS ARE LEAKING. REPLACED GASKETS.,#2 & 4 ROCKER GASKETS ARE LEAKING.,REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER GASKETS ARE LEAKING.,REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER GASKETS ARE LEAKING.,REPLACED GASKETS.,True,True,none,none,True
102612,rules,"CRACK IN ENGINE COWLING BAFFLE, #1 CYL. STOP DRILLED CRACK.","CRACK IN ENGINE COWLING BAFFLE, NUMBER 1 CYLINDER. STOP DRILLED CRACK.","CRACK IN ENGINE COWLING BAFFLE, #1 CYL.",STOP DRILLED CRACK.,"CRACK IN ENGINE COWLING BAFFLE, NUMBER 1 CYLINDER.",STOP DRILLED CRACK.,"CRACK IN ENGINE COWLING BAFFLE, NUMBER 1 CYLINDER.",STOP DRILLED CRACK.,True,True,none,none,True
102613,rules,#1 & 2 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED #1 & 2 ROCKER COVER GASKETS.,NUMBER 1 AND 2 ROCKER COVER GASKETS LEAKING. REMOVED AND REPLACED NUMBER 1 AND 2 ROCKER COVER GASKETS.,#1 & 2 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #1 & 2 ROCKER COVER GASKETS.,NUMBER 1 AND 2 ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED NUMBER 1 AND 2 ROCKER COVER GASKETS.,NUMBER 1 AND 2 ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED NUMBER 1 AND 2 ROCKER COVER GASKETS.,True,True,none,none,True
102614,rules,#2 & 3 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.,NUMBER 2 AND 3 ROCKER COVER GASKETS LEAKING. REMOVED AND REPLACED NUMBER 2 AND 3 ROCKER COVER GASKETS.,#2 & 3 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.,NUMBER 2 AND 3 ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED NUMBER 2 AND 3 ROCKER COVER GASKETS.,NUMBER 2 AND 3 ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED NUMBER 2 AND 3 ROCKER COVER GASKETS.,True,True,none,none,True
102615,rules,CYL #2 & 3 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,CYLINDER NUMBER 2 AND 3 ROCKER COVER GASKETS LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,CYL #2 & 3 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,CYLINDER NUMBER 2 AND 3 ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKETS.,CYLINDER NUMBER 2 AND 3 ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
102616,rules,#2 ROCKER GASKET LEAKING. REMOVED & REPLACED CYL #2 ROCKER GASKET.,NUMBER 2 ROCKER GASKET LEAKING. REMOVED AND REPLACED CYLINDER NUMBER 2 ROCKER GASKET.,#2 ROCKER GASKET LEAKING.,REMOVED & REPLACED CYL #2 ROCKER GASKET.,NUMBER 2 ROCKER GASKET LEAKING.,REMOVED AND REPLACED CYLINDER NUMBER 2 ROCKER GASKET.,NUMBER 2 ROCKER GASKET LEAKING.,REMOVED AND REPLACED CYLINDER NUMBER 2 ROCKER GASKET.,True,True,none,none,True
102617,rules,#4 & 3 INTAKES LEAKING. REMOVED & REPLACED INTAKE GASKETS.,NUMBER 4 AND 3 INTAKES LEAKING. REMOVED AND REPLACED INTAKE GASKETS.,#4 & 3 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,NUMBER 4 AND 3 INTAKES LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,NUMBER 4 AND 3 INTAKES LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,True,True,none,none,True
102618,rules,#2 & 3 ROCKER COVERS LEAKING. REMOVED & REPLACED ROCKER COVERS.,NUMBER 2 AND 3 ROCKER COVERS LEAKING. REMOVED AND REPLACED ROCKER COVERS.,#2 & 3 ROCKER COVERS LEAKING.,REMOVED & REPLACED ROCKER COVERS.,NUMBER 2 AND 3 ROCKER COVERS LEAKING.,REMOVED AND REPLACED ROCKER COVERS.,NUMBER 2 AND 3 ROCKER COVERS LEAKING.,REMOVED AND REPLACED ROCKER COVERS.,True,True,none,none,True
102619,rules,"DID NORMAL START & WHEN IT FIRED - ENGINE RAN ROUGH FOR SEVE COULD NOT DUPLICATE DISCREP. RAN UP A/C, PERFORMED MAG,","DID NORMAL START AND WHEN IT FIRED - ENGINE RAN ROUGH FOR SEVE COULD NOT DUPLICATE DISCREPANCY. RAN UP AIRCRAFT, PERFORMED MAGNETO,",DID NORMAL START & WHEN IT FIRED - ENGINE RAN ROUGH FOR SEVE,"COULD NOT DUPLICATE DISCREP. RAN UP A/C, PERFORMED MAG,",DID NORMAL START AND WHEN IT FIRED - ENGINE RAN ROUGH FOR SEVE,"COULD NOT DUPLICATE DISCREPANCY. RAN UP AIRCRAFT, PERFORMED MAGNETO,",DID NORMAL START AND WHEN IT FIRED - ENGINE RAN ROUGH FOR SEVE,"COULD NOT DUPLICATE DISCREPANCY. RAN UP AIRCRAFT, PERFORMED MAGNETO,",True,True,none,none,True
102620,rules,L/H ENG #2 CYL INTAKE GASKET IS LEAKING. REPLACED GASKET.,LEFT-HAND ENGINE NUMBER 2 CYLINDER INTAKE GASKET IS LEAKING. REPLACED GASKET.,L/H ENG #2 CYL INTAKE GASKET IS LEAKING.,REPLACED GASKET.,LEFT-HAND ENGINE NUMBER 2 CYLINDER INTAKE GASKET IS LEAKING.,REPLACED GASKET.,LEFT-HAND ENGINE NUMBER 2 CYLINDER INTAKE GASKET IS LEAKING.,REPLACED GASKET.,True,True,none,none,True
102621,rules,#1 & 4 INTAKE GASKETS LEAKING ON R/H ENGINE. REMOVED & REPLACED #1 & 4 INTAKE GASKETS ON R/H ENGINE.,NUMBER 1 AND 4 INTAKE GASKETS LEAKING ON RIGHT-HAND ENGINE. REMOVED AND REPLACED NUMBER 1 AND 4 INTAKE GASKETS ON RIGHT-HAND ENGINE.,#1 & 4 INTAKE GASKETS LEAKING ON R/H ENGINE.,REMOVED & REPLACED #1 & 4 INTAKE GASKETS ON R/H ENGINE.,NUMBER 1 AND 4 INTAKE GASKETS LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED NUMBER 1 AND 4 INTAKE GASKETS ON RIGHT-HAND ENGINE.,NUMBER 1 AND 4 INTAKE GASKETS LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED NUMBER 1 AND 4 INTAKE GASKETS ON RIGHT-HAND ENGINE.,True,True,none,none,True
102622,rules,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER 2 ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 ROCKER COVER GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 ROCKER COVER GASKET.,True,True,none,none,True
102623,rules,"ENGINE BAFFLE SUPPORT BRACKET HAS LOOSE SCREWS, #3 CYL. TIGHTENED LOOSE SCREWS ON #3 CYL ENGINE BAFFLE.","ENGINE BAFFLE SUPPORT BRACKET HAS LOOSE SCREWS, NUMBER 3 CYLINDER. TIGHTENED LOOSE SCREWS ON NUMBER 3 CYLINDER ENGINE BAFFLE.","ENGINE BAFFLE SUPPORT BRACKET HAS LOOSE SCREWS, #3 CYL.",TIGHTENED LOOSE SCREWS ON #3 CYL ENGINE BAFFLE.,"ENGINE BAFFLE SUPPORT BRACKET HAS LOOSE SCREWS, NUMBER 3 CYLINDER.",TIGHTENED LOOSE SCREWS ON NUMBER 3 CYLINDER ENGINE BAFFLE.,"ENGINE BAFFLE SUPPORT BRACKET HAS LOOSE SCREWS, NUMBER 3 CYLINDER.",TIGHTENED LOOSE SCREWS ON NUMBER 3 CYLINDER ENGINE BAFFLE.,True,True,none,none,True
102624,rules,COWL SEAL BY #2 CYL NEEDS TO BE REATTCHED TO BAFFLING. RESECURED COWL SEAL TO #2 CYL BAFFLING W/ NEW FASTENER.,COWL SEAL BY NUMBER 2 CYLINDER NEEDS TO BE REATTCHED TO BAFFLING. RESECURED COWL SEAL TO NUMBER 2 CYLINDER BAFFLING WITH NEW FASTENER.,COWL SEAL BY #2 CYL NEEDS TO BE REATTCHED TO BAFFLING.,RESECURED COWL SEAL TO #2 CYL BAFFLING W/ NEW FASTENER.,COWL SEAL BY NUMBER 2 CYLINDER NEEDS TO BE REATTCHED TO BAFFLING.,RESECURED COWL SEAL TO NUMBER 2 CYLINDER BAFFLING WITH NEW FASTENER.,COWL SEAL BY NUMBER 2 CYLINDER NEEDS TO BE REATTCHED TO BAFFLING.,RESECURED COWL SEAL TO NUMBER 2 CYLINDER BAFFLING WITH NEW FASTENER.,True,True,none,none,True
102625,rules,#2 INTAKE GASKET LEAKING. REPLACED GASKET.,NUMBER 2 INTAKE GASKET LEAKING. REPLACED GASKET.,#2 INTAKE GASKET LEAKING.,REPLACED GASKET.,NUMBER 2 INTAKE GASKET LEAKING.,REPLACED GASKET.,NUMBER 2 INTAKE GASKET LEAKING.,REPLACED GASKET.,True,True,none,none,True
102626,rules,#4 INTAKE GASKET LEAKS. REMOVED & REPLACED GASKET.,NUMBER 4 INTAKE GASKET LEAKS. REMOVED AND REPLACED GASKET.,#4 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,NUMBER 4 INTAKE GASKET LEAKS.,REMOVED AND REPLACED GASKET.,NUMBER 4 INTAKE GASKET LEAKS.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
102627,rules,#2 ROCKER COVER GASKET LEAKS. REMOVED & REPLACED GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKS. REMOVED AND REPLACED GASKET.,#2 ROCKER COVER GASKET LEAKS.,REMOVED & REPLACED GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKS.,REMOVED AND REPLACED GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKS.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
102628,rules,#2 INTAKE LEAKING. REMOVED & REPLACED GASKET.,NUMBER 2 INTAKE LEAKING. REMOVED AND REPLACED GASKET.,#2 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,NUMBER 2 INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER 2 INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
102629,rules,#2 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,NUMBER 2 ROCKER COVER LEAKING. REMOVED AND REPLACED GASKET.,#2 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,NUMBER 2 ROCKER COVER LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER 2 ROCKER COVER LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
102630,rules,HARDWARE MISSING FROM R/H AFT SIDE BAFFLE. INSTALLED NEW HARDWARE.,HARDWARE MISSING FROM RIGHT-HAND AFT SIDE BAFFLE. INSTALLED NEW HARDWARE.,HARDWARE MISSING FROM R/H AFT SIDE BAFFLE.,INSTALLED NEW HARDWARE.,HARDWARE MISSING FROM RIGHT-HAND AFT SIDE BAFFLE.,INSTALLED NEW HARDWARE.,HARDWARE MISSING FROM RIGHT-HAND AFT SIDE BAFFLE.,INSTALLED NEW HARDWARE.,True,True,none,none,True
102631,rules,#3 ROCKER COVER GASKET LEAKING. INSTALLED NEW GASKET.,NUMBER 3 ROCKER COVER GASKET LEAKING. INSTALLED NEW GASKET.,#3 ROCKER COVER GASKET LEAKING.,INSTALLED NEW GASKET.,NUMBER 3 ROCKER COVER GASKET LEAKING.,INSTALLED NEW GASKET.,NUMBER 3 ROCKER COVER GASKET LEAKING.,INSTALLED NEW GASKET.,True,True,none,none,True
102632,rules,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER 2 INTAKE GASKET LEAKING. REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER 2 INTAKE GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,NUMBER 2 INTAKE GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,True,True,none,none,True
102633,rules,#3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 CYL ROCKER COVER GASKET.,NUMBER 3 ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER 3 CYLINDER ROCKER COVER GASKET.,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 CYL ROCKER COVER GASKET.,NUMBER 3 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 3 CYLINDER ROCKER COVER GASKET.,NUMBER 3 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 3 CYLINDER ROCKER COVER GASKET.,True,True,none,none,True
102634,rules,#4 CYL TOP SPARK PLUG ACCESS HOLE ON ENGINE BAFFLE REQUIRES INSTALLED  SPARK PLUG ACCESS HOLE PATCH TO #4 CYL,NUMBER 4 CYLINDER TOP SPARK PLUG ACCESS HOLE ON ENGINE BAFFLE REQUIRES INSTALLED SPARK PLUG ACCESS HOLE PATCH TO NUMBER 4 CYLINDER,#4 CYL TOP SPARK PLUG ACCESS HOLE ON ENGINE BAFFLE REQUIRES,INSTALLED  SPARK PLUG ACCESS HOLE PATCH TO #4 CYL,NUMBER 4 CYLINDER TOP SPARK PLUG ACCESS HOLE ON ENGINE BAFFLE REQUIRES,INSTALLED SPARK PLUG ACCESS HOLE PATCH TO NUMBER 4 CYLINDER,NUMBER 4 CYLINDER TOP SPARK PLUG ACCESS HOLE ON ENGINE BAFFLE REQUIRES,INSTALLED SPARK PLUG ACCESS HOLE PATCH TO NUMBER 4 CYLINDER,True,True,none,none,True
102635,rules,3 EACH BAFFLE SCREWS MISSING. INSTALLED SCREWS.,3 EACH BAFFLE SCREWS MISSING. INSTALLED SCREWS.,3 EACH BAFFLE SCREWS MISSING.,INSTALLED SCREWS.,3 EACH BAFFLE SCREWS MISSING.,INSTALLED SCREWS.,3 EACH BAFFLE SCREWS MISSING.,INSTALLED SCREWS.,True,True,none,none,True
102636,rules,#2 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,NUMBER 2 AND 4 ROCKER COVER GASKETS LEAKING. REMOVED AND REPLACED NUMBER 2 AND 4 ROCKER COVER GASKETS.,#2 & 4 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,NUMBER 2 AND 4 ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED NUMBER 2 AND 4 ROCKER COVER GASKETS.,NUMBER 2 AND 4 ROCKER COVER GASKETS LEAKING.,REMOVED AND REPLACED NUMBER 2 AND 4 ROCKER COVER GASKETS.,True,True,none,none,True
102637,rules,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER 2 ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 ROCKER COVER GASKET.,NUMBER 2 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 ROCKER COVER GASKET.,True,True,none,none,True
102638,rules,"START ASSIST. STARTED A/C FOR PILOT, USING NORMAL PROCEDURES.","START ASSIST. STARTED AIRCRAFT FOR PILOT, USING NORMAL PROCEDURES.",START ASSIST.,"STARTED A/C FOR PILOT, USING NORMAL PROCEDURES.",START ASSIST.,"STARTED AIRCRAFT FOR PILOT, USING NORMAL PROCEDURES.",START ASSIST.,"STARTED AIRCRAFT FOR PILOT, USING NORMAL PROCEDURES.",True,True,none,none,True
102639,rules,#2 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,NUMBER 2 INTAKE IS LEAKING. REMOVED AND REPLACED GASKET.,#2 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,NUMBER 2 INTAKE IS LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER 2 INTAKE IS LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
102640,rules,#2 CYL ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED GASKET.,NUMBER 2 CYLINDER ROCKER COVER GASKET IS LEAKING. REMOVED AND REPLACED GASKET.,#2 CYL ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,NUMBER 2 CYLINDER ROCKER COVER GASKET IS LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER 2 CYLINDER ROCKER COVER GASKET IS LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
102641,rules,#4 ROCKER GASKET LEAKING. REMOVED & REPLACED #4 CYL ROCKER COVER GASKET. LEAK CK,NUMBER 4 ROCKER GASKET LEAKING. REMOVED AND REPLACED NUMBER 4 CYLINDER ROCKER COVER GASKET. LEAK CHECK,#4 ROCKER GASKET LEAKING.,REMOVED & REPLACED #4 CYL ROCKER COVER GASKET. LEAK CK,NUMBER 4 ROCKER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 4 CYLINDER ROCKER COVER GASKET. LEAK CHECK,NUMBER 4 ROCKER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 4 CYLINDER ROCKER COVER GASKET. LEAK CHECK,True,True,none,none,True
102642,rules,"CRACK ON ENGINE COOLING BAFFLE, #1 CYL. STOP DRILLED CRACK.","CRACK ON ENGINE COOLING BAFFLE, NUMBER 1 CYLINDER. STOP DRILLED CRACK.","CRACK ON ENGINE COOLING BAFFLE, #1 CYL.",STOP DRILLED CRACK.,"CRACK ON ENGINE COOLING BAFFLE, NUMBER 1 CYLINDER.",STOP DRILLED CRACK.,"CRACK ON ENGINE COOLING BAFFLE, NUMBER 1 CYLINDER.",STOP DRILLED CRACK.,True,True,none,none,True
102643,rules,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER 2 INTAKE GASKET LEAKING. REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER 2 INTAKE GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,NUMBER 2 INTAKE GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,True,True,none,none,True
102644,rules,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #1 ROCKER COVER GASKET.,NUMBER 1 ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER 1 ROCKER COVER GASKET.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #1 ROCKER COVER GASKET.,NUMBER 1 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 1 ROCKER COVER GASKET.,NUMBER 1 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER 1 ROCKER COVER GASKET.,True,True,none,none,True
102645,rules,"SCREW LOOSE ON BAFFLE, BEHIND OIL FILLER TUBE. REMOVED & REPLACED BAFFLE SCREW.","SCREW LOOSE ON BAFFLE, BEHIND OIL FILLER TUBE. REMOVED AND REPLACED BAFFLE SCREW.","SCREW LOOSE ON BAFFLE, BEHIND OIL FILLER TUBE.",REMOVED & REPLACED BAFFLE SCREW.,"SCREW LOOSE ON BAFFLE, BEHIND OIL FILLER TUBE.",REMOVED AND REPLACED BAFFLE SCREW.,"SCREW LOOSE ON BAFFLE, BEHIND OIL FILLER TUBE.",REMOVED AND REPLACED BAFFLE SCREW.,True,True,none,none,True
102646,rules,"BAFFLE SEAL, ON BOTTOM RIGHT SIDE, NEEDS TO BE SECURED. SECURED BOTTOM RIGHT SIDE BAFFLE SEAL.","BAFFLE SEAL, ON BOTTOM RIGHT SIDE, NEEDS TO BE SECURED. SECURED BOTTOM RIGHT SIDE BAFFLE SEAL.","BAFFLE SEAL, ON BOTTOM RIGHT SIDE, NEEDS TO BE SECURED.",SECURED BOTTOM RIGHT SIDE BAFFLE SEAL.,"BAFFLE SEAL, ON BOTTOM RIGHT SIDE, NEEDS TO BE SECURED.",SECURED BOTTOM RIGHT SIDE BAFFLE SEAL.,"BAFFLE SEAL, ON BOTTOM RIGHT SIDE, NEEDS TO BE SECURED.",SECURED BOTTOM RIGHT SIDE BAFFLE SEAL.,True,True,none,none,True
102647,rules,L/H BAFFLE O/B SPRING IS BROKEN. REMOVED & REPLACED SPRING W/ NEW.,LEFT-HAND BAFFLE OUTBOARD SPRING IS BROKEN. REMOVED AND REPLACED SPRING WITH NEW.,L/H BAFFLE O/B SPRING IS BROKEN.,REMOVED & REPLACED SPRING W/ NEW.,LEFT-HAND BAFFLE OUTBOARD SPRING IS BROKEN.,REMOVED AND REPLACED SPRING WITH NEW.,LEFT-HAND BAFFLE OUTBOARD SPRING IS BROKEN.,REMOVED AND REPLACED SPRING WITH NEW.,True,True,none,none,True
