record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
103878,raw,#2 ROCKER COVER GASKET LEAKING. REPLACED GASKET.,#2 ROCKER COVER GASKET LEAKING. REPLACED GASKET.,#2 ROCKER COVER GASKET LEAKING.,REPLACED GASKET.,#2 ROCKER COVER GASKET LEAKING.,REPLACED GASKET.,#2 ROCKER COVER GASKET LEAKING.,REPLACED GASKET.,True,True,none,none,True
103879,raw,"#1, 3, 4 ROCKER COVER SCREWS LOOSE. TIGHTENED ROCKER COVER SCREWS.","#1, 3, 4 ROCKER COVER SCREWS LOOSE. TIGHTENED ROCKER COVER SCREWS.","#1, 3, 4 ROCKER COVER SCREWS LOOSE.",TIGHTENED ROCKER COVER SCREWS.,"#1, 3, 4 ROCKER COVER SCREWS LOOSE.",TIGHTENED ROCKER COVER SCREWS.,"#1, 3, 4 ROCKER COVER SCREWS LOOSE.",TIGHTENED ROCKER COVER SCREWS.,True,True,none,none,True
103880,raw,#2 ROCKER COVER LEAKING. REPLACED #2 ROCKER COVER GASKET.,#2 ROCKER COVER LEAKING. REPLACED #2 ROCKER COVER GASKET.,#2 ROCKER COVER LEAKING.,REPLACED #2 ROCKER COVER GASKET.,#2 ROCKER COVER LEAKING.,REPLACED #2 ROCKER COVER GASKET.,#2 ROCKER COVER LEAKING.,REPLACED #2 ROCKER COVER GASKET.,True,True,none,none,True
103881,raw,#2 CYL BOTTOM ENGINE BAFFLE SEAL NEEDS TO BE SECURED. SECURED SEAL W/ POP RIVET.,#2 CYL BOTTOM ENGINE BAFFLE SEAL NEEDS TO BE SECURED. SECURED SEAL W/ POP RIVET.,#2 CYL BOTTOM ENGINE BAFFLE SEAL NEEDS TO BE SECURED.,SECURED SEAL W/ POP RIVET.,#2 CYL BOTTOM ENGINE BAFFLE SEAL NEEDS TO BE SECURED.,SECURED SEAL W/ POP RIVET.,#2 CYL BOTTOM ENGINE BAFFLE SEAL NEEDS TO BE SECURED.,SECURED SEAL W/ POP RIVET.,True,True,none,none,True
103882,raw,"1, 2, 3 ROCKER COVER GASKETS LEAKING. REMOVED, CLEANED & REPLACED W/ NEW SILICONE GASKETS.","1, 2, 3 ROCKER COVER GASKETS LEAKING. REMOVED, CLEANED & REPLACED W/ NEW SILICONE GASKETS.","1, 2, 3 ROCKER COVER GASKETS LEAKING.","REMOVED, CLEANED & REPLACED W/ NEW SILICONE GASKETS.","1, 2, 3 ROCKER COVER GASKETS LEAKING.","REMOVED, CLEANED & REPLACED W/ NEW SILICONE GASKETS.","1, 2, 3 ROCKER COVER GASKETS LEAKING.","REMOVED, CLEANED & REPLACED W/ NEW SILICONE GASKETS.",True,True,none,none,True
103883,raw,FWD LWR SEAL WORN ABOVE INTAKE FILTER HOUSING. INSTALLED RTV TO WORN AREAS.,FWD LWR SEAL WORN ABOVE INTAKE FILTER HOUSING. INSTALLED RTV TO WORN AREAS.,FWD LWR SEAL WORN ABOVE INTAKE FILTER HOUSING.,INSTALLED RTV TO WORN AREAS.,FWD LWR SEAL WORN ABOVE INTAKE FILTER HOUSING.,INSTALLED RTV TO WORN AREAS.,FWD LWR SEAL WORN ABOVE INTAKE FILTER HOUSING.,INSTALLED RTV TO WORN AREAS.,True,True,none,none,True
103884,raw,BAFFLE SCREW MISSING ABOVE STARTER. INSTALLED NEW BAFFLE SCREW & WASHERS.,BAFFLE SCREW MISSING ABOVE STARTER. INSTALLED NEW BAFFLE SCREW & WASHERS.,BAFFLE SCREW MISSING ABOVE STARTER.,INSTALLED NEW BAFFLE SCREW & WASHERS.,BAFFLE SCREW MISSING ABOVE STARTER.,INSTALLED NEW BAFFLE SCREW & WASHERS.,BAFFLE SCREW MISSING ABOVE STARTER.,INSTALLED NEW BAFFLE SCREW & WASHERS.,True,True,none,none,True
103885,raw,#1 CYL BAFFLING CRACKED. STOP DRILLED CRACK.,#1 CYL BAFFLING CRACKED. STOP DRILLED CRACK.,#1 CYL BAFFLING CRACKED.,STOP DRILLED CRACK.,#1 CYL BAFFLING CRACKED.,STOP DRILLED CRACK.,#1 CYL BAFFLING CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
103886,raw,#4 INTAKE GASKET LEAKING. REPLACED GASKET.,#4 INTAKE GASKET LEAKING. REPLACED GASKET.,#4 INTAKE GASKET LEAKING.,REPLACED GASKET.,#4 INTAKE GASKET LEAKING.,REPLACED GASKET.,#4 INTAKE GASKET LEAKING.,REPLACED GASKET.,True,True,none,none,True
103887,raw,#4 ROCKER COVER GASKET LEAKING. REMOVED OLD GASKET & INSTALLED NEW ONE.,#4 ROCKER COVER GASKET LEAKING. REMOVED OLD GASKET & INSTALLED NEW ONE.,#4 ROCKER COVER GASKET LEAKING.,REMOVED OLD GASKET & INSTALLED NEW ONE.,#4 ROCKER COVER GASKET LEAKING.,REMOVED OLD GASKET & INSTALLED NEW ONE.,#4 ROCKER COVER GASKET LEAKING.,REMOVED OLD GASKET & INSTALLED NEW ONE.,True,True,none,none,True
103888,raw,"CRACK EXTENDING BEYOND RIVET ON #1 CYL BAFFLE. REMOCED BAFFLE, CLEANED. INSP, FOUND PAINT CRACKED. INS","CRACK EXTENDING BEYOND RIVET ON #1 CYL BAFFLE. REMOCED BAFFLE, CLEANED. INSP, FOUND PAINT CRACKED. INS",CRACK EXTENDING BEYOND RIVET ON #1 CYL BAFFLE.,"REMOCED BAFFLE, CLEANED. INSP, FOUND PAINT CRACKED. INS",CRACK EXTENDING BEYOND RIVET ON #1 CYL BAFFLE.,"REMOCED BAFFLE, CLEANED. INSP, FOUND PAINT CRACKED. INS",CRACK EXTENDING BEYOND RIVET ON #1 CYL BAFFLE.,"REMOCED BAFFLE, CLEANED. INSP, FOUND PAINT CRACKED. INS",True,True,none,none,True
103889,raw,#2 INTAKE LEAKING ON L/H ENG. REMOVED & REPLACED GASKET.,#2 INTAKE LEAKING ON L/H ENG. REMOVED & REPLACED GASKET.,#2 INTAKE LEAKING ON L/H ENG.,REMOVED & REPLACED GASKET.,#2 INTAKE LEAKING ON L/H ENG.,REMOVED & REPLACED GASKET.,#2 INTAKE LEAKING ON L/H ENG.,REMOVED & REPLACED GASKET.,True,True,none,none,True
103890,raw,R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL. LEAK CK GOOD.,R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL. LEAK CK GOOD.,R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL.,LEAK CK GOOD.,R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL.,LEAK CK GOOD.,R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL.,LEAK CK GOOD.,True,True,none,none,True
103891,raw,#1 ROCKER COVER LEAKING ON R/H ENG. REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING ON R/H ENG. REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING ON R/H ENG.,REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING ON R/H ENG.,REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING ON R/H ENG.,REMOVED & REPLACED GASKET.,True,True,none,none,True
103892,raw,#2 & 3 INTAKES LEAKING ON R/H ENG. REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING ON R/H ENG. REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING ON R/H ENG.,REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING ON R/H ENG.,REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING ON R/H ENG.,REMOVED & REPLACED GASKETS.,True,True,none,none,True
103893,raw,#3 & 4 ROCKER COVERS LEAKING IN L/H ENG. REMOVED & REPLACED GASKETS.,#3 & 4 ROCKER COVERS LEAKING IN L/H ENG. REMOVED & REPLACED GASKETS.,#3 & 4 ROCKER COVERS LEAKING IN L/H ENG.,REMOVED & REPLACED GASKETS.,#3 & 4 ROCKER COVERS LEAKING IN L/H ENG.,REMOVED & REPLACED GASKETS.,#3 & 4 ROCKER COVERS LEAKING IN L/H ENG.,REMOVED & REPLACED GASKETS.,True,True,none,none,True
103894,raw,"BAFFLE SEAL BETWEEN CYLINDERS 2 & 4 ON R/H ENG, LOOSE. RESECURED BAFFLE SEAL.","BAFFLE SEAL BETWEEN CYLINDERS 2 & 4 ON R/H ENG, LOOSE. RESECURED BAFFLE SEAL.","BAFFLE SEAL BETWEEN CYLINDERS 2 & 4 ON R/H ENG, LOOSE.",RESECURED BAFFLE SEAL.,"BAFFLE SEAL BETWEEN CYLINDERS 2 & 4 ON R/H ENG, LOOSE.",RESECURED BAFFLE SEAL.,"BAFFLE SEAL BETWEEN CYLINDERS 2 & 4 ON R/H ENG, LOOSE.",RESECURED BAFFLE SEAL.,True,True,none,none,True
103895,raw,"R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL. CLEANED AREA, REMOVED BOLT, CLEANED & INSTALLED BOLT &","R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL. CLEANED AREA, REMOVED BOLT, CLEANED & INSTALLED BOLT &",R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL.,"CLEANED AREA, REMOVED BOLT, CLEANED & INSTALLED BOLT &",R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL.,"CLEANED AREA, REMOVED BOLT, CLEANED & INSTALLED BOLT &",R/H ENG CRANKCASE LIFTING EYEBOLT LEAKING OIL.,"CLEANED AREA, REMOVED BOLT, CLEANED & INSTALLED BOLT &",True,True,none,none,True
103896,raw,"2, 3, 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","2, 3, 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","2, 3, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"2, 3, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"2, 3, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
103897,raw,#1 SIDE BAFFLE BENT. STRAIGHTENED BAFFLE.,#1 SIDE BAFFLE BENT. STRAIGHTENED BAFFLE.,#1 SIDE BAFFLE BENT.,STRAIGHTENED BAFFLE.,#1 SIDE BAFFLE BENT.,STRAIGHTENED BAFFLE.,#1 SIDE BAFFLE BENT.,STRAIGHTENED BAFFLE.,True,True,none,none,True
103898,raw,"#1 BAFFLE BENT. REMOVED BAFFLE, STRAIGHTENED BAFFLE & REINSTALLED.","#1 BAFFLE BENT. REMOVED BAFFLE, STRAIGHTENED BAFFLE & REINSTALLED.",#1 BAFFLE BENT.,"REMOVED BAFFLE, STRAIGHTENED BAFFLE & REINSTALLED.",#1 BAFFLE BENT.,"REMOVED BAFFLE, STRAIGHTENED BAFFLE & REINSTALLED.",#1 BAFFLE BENT.,"REMOVED BAFFLE, STRAIGHTENED BAFFLE & REINSTALLED.",True,True,none,none,True
103899,raw,SOME ROCKER COVER SCREWS LOOSE. TIGHTENED ALL ROCKER COVER SCREWS.,SOME ROCKER COVER SCREWS LOOSE. TIGHTENED ALL ROCKER COVER SCREWS.,SOME ROCKER COVER SCREWS LOOSE.,TIGHTENED ALL ROCKER COVER SCREWS.,SOME ROCKER COVER SCREWS LOOSE.,TIGHTENED ALL ROCKER COVER SCREWS.,SOME ROCKER COVER SCREWS LOOSE.,TIGHTENED ALL ROCKER COVER SCREWS.,True,True,none,none,True
103900,raw,#2 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,#2 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,#2 & 4 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,#2 & 4 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,#2 & 4 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,True,True,none,none,True
103901,raw,EXCESSIVE FREE PLAY NOTED BETWEEN PILOT & COPILOT YOKES W/ A ADJUSTED CENTER TURNBUCKLE ON CONTROL COLUMN & ADJUSTED,EXCESSIVE FREE PLAY NOTED BETWEEN PILOT & COPILOT YOKES W/ A ADJUSTED CENTER TURNBUCKLE ON CONTROL COLUMN & ADJUSTED,EXCESSIVE FREE PLAY NOTED BETWEEN PILOT & COPILOT YOKES W/ A,ADJUSTED CENTER TURNBUCKLE ON CONTROL COLUMN & ADJUSTED,EXCESSIVE FREE PLAY NOTED BETWEEN PILOT & COPILOT YOKES W/ A,ADJUSTED CENTER TURNBUCKLE ON CONTROL COLUMN & ADJUSTED,EXCESSIVE FREE PLAY NOTED BETWEEN PILOT & COPILOT YOKES W/ A,ADJUSTED CENTER TURNBUCKLE ON CONTROL COLUMN & ADJUSTED,True,True,none,none,True
103902,raw,BOTTOM OF OIL COOLER NEEDS SEALANT REPLACED BETWEEN COOLER & INSTALLED SEALANT.,BOTTOM OF OIL COOLER NEEDS SEALANT REPLACED BETWEEN COOLER & INSTALLED SEALANT.,BOTTOM OF OIL COOLER NEEDS SEALANT REPLACED BETWEEN COOLER &,INSTALLED SEALANT.,BOTTOM OF OIL COOLER NEEDS SEALANT REPLACED BETWEEN COOLER &,INSTALLED SEALANT.,BOTTOM OF OIL COOLER NEEDS SEALANT REPLACED BETWEEN COOLER &,INSTALLED SEALANT.,True,True,none,none,True
103903,raw,INTERCYLINDER BAFFLE TENSION WIRE CHAFING ON #1 CYL OIL RETU PUT BEND IN BAFFLE TENSIONER WIRE TO AVOID OIL RETURN L,INTERCYLINDER BAFFLE TENSION WIRE CHAFING ON #1 CYL OIL RETU PUT BEND IN BAFFLE TENSIONER WIRE TO AVOID OIL RETURN L,INTERCYLINDER BAFFLE TENSION WIRE CHAFING ON #1 CYL OIL RETU,PUT BEND IN BAFFLE TENSIONER WIRE TO AVOID OIL RETURN L,INTERCYLINDER BAFFLE TENSION WIRE CHAFING ON #1 CYL OIL RETU,PUT BEND IN BAFFLE TENSIONER WIRE TO AVOID OIL RETURN L,INTERCYLINDER BAFFLE TENSION WIRE CHAFING ON #1 CYL OIL RETU,PUT BEND IN BAFFLE TENSIONER WIRE TO AVOID OIL RETURN L,True,True,none,none,True
103904,raw,BOTH BAFFLE BUTTONS WORN INSTALLED NEW PLUGS,BOTH BAFFLE BUTTONS WORN INSTALLED NEW PLUGS,BOTH BAFFLE BUTTONS WORN,INSTALLED NEW PLUGS,BOTH BAFFLE BUTTONS WORN,INSTALLED NEW PLUGS,BOTH BAFFLE BUTTONS WORN,INSTALLED NEW PLUGS,True,True,none,none,True
103905,raw,"#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST RAN AIRCRAFT, OPS AND LEAK CHECK GOOD","#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST RAN AIRCRAFT, OPS AND LEAK CHECK GOOD","#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST","RAN AIRCRAFT, OPS AND LEAK CHECK GOOD","#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST","RAN AIRCRAFT, OPS AND LEAK CHECK GOOD","#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST","RAN AIRCRAFT, OPS AND LEAK CHECK GOOD",True,True,none,none,True
103906,raw,"#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST REMOVED CYLINDER, FOUND BENT EXHAUST VALVE. INSTALLED R","#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST REMOVED CYLINDER, FOUND BENT EXHAUST VALVE. INSTALLED R","#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST","REMOVED CYLINDER, FOUND BENT EXHAUST VALVE. INSTALLED R","#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST","REMOVED CYLINDER, FOUND BENT EXHAUST VALVE. INSTALLED R","#1 CYLINDER COMPRESSION LOW, 25LBS. COMING FROM EXHAUST","REMOVED CYLINDER, FOUND BENT EXHAUST VALVE. INSTALLED R",True,True,none,none,True
103907,raw,"FRONT BAFFLE SEAL NEEDS RTV, ABOVE ENG INLET. INSTALLED RTV TO SEAL.","FRONT BAFFLE SEAL NEEDS RTV, ABOVE ENG INLET. INSTALLED RTV TO SEAL.","FRONT BAFFLE SEAL NEEDS RTV, ABOVE ENG INLET.",INSTALLED RTV TO SEAL.,"FRONT BAFFLE SEAL NEEDS RTV, ABOVE ENG INLET.",INSTALLED RTV TO SEAL.,"FRONT BAFFLE SEAL NEEDS RTV, ABOVE ENG INLET.",INSTALLED RTV TO SEAL.,True,True,none,none,True
103908,raw,"#4, 1 & 3 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.","#4, 1 & 3 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.","#4, 1 & 3 ROCKER COVERS LEAKING.",REMOVED & REPLACED GASKETS.,"#4, 1 & 3 ROCKER COVERS LEAKING.",REMOVED & REPLACED GASKETS.,"#4, 1 & 3 ROCKER COVERS LEAKING.",REMOVED & REPLACED GASKETS.,True,True,none,none,True
103909,raw,LH ENGINE #4 CYL BAFFLE SEAL STAPLE PULLED THROUGH REPLACED STAPLE WITH POP RIVET,LH ENGINE #4 CYL BAFFLE SEAL STAPLE PULLED THROUGH REPLACED STAPLE WITH POP RIVET,LH ENGINE #4 CYL BAFFLE SEAL STAPLE PULLED THROUGH,REPLACED STAPLE WITH POP RIVET,LH ENGINE #4 CYL BAFFLE SEAL STAPLE PULLED THROUGH,REPLACED STAPLE WITH POP RIVET,LH ENGINE #4 CYL BAFFLE SEAL STAPLE PULLED THROUGH,REPLACED STAPLE WITH POP RIVET,True,True,none,none,True
103910,raw,"#1 AND #3 ROCKER COVERS LEAKING REMOVED, CLEANED, INSTALLED NEW SILICONE GASKETS","#1 AND #3 ROCKER COVERS LEAKING REMOVED, CLEANED, INSTALLED NEW SILICONE GASKETS",#1 AND #3 ROCKER COVERS LEAKING,"REMOVED, CLEANED, INSTALLED NEW SILICONE GASKETS",#1 AND #3 ROCKER COVERS LEAKING,"REMOVED, CLEANED, INSTALLED NEW SILICONE GASKETS",#1 AND #3 ROCKER COVERS LEAKING,"REMOVED, CLEANED, INSTALLED NEW SILICONE GASKETS",True,True,none,none,True
103911,raw,R/H ENGINE #3 INTAKE GASKET LEAKING REMOVED AND REPLACED #3 INTAKE GASKET ON R/H ENG,R/H ENGINE #3 INTAKE GASKET LEAKING REMOVED AND REPLACED #3 INTAKE GASKET ON R/H ENG,R/H ENGINE #3 INTAKE GASKET LEAKING,REMOVED AND REPLACED #3 INTAKE GASKET ON R/H ENG,R/H ENGINE #3 INTAKE GASKET LEAKING,REMOVED AND REPLACED #3 INTAKE GASKET ON R/H ENG,R/H ENGINE #3 INTAKE GASKET LEAKING,REMOVED AND REPLACED #3 INTAKE GASKET ON R/H ENG,True,True,none,none,True
103912,raw,"EXCESSIVE ENGINE VIBRATION ON DEPARTURE CLIMBOUT. VIBRATION RAN ACFT, IDLE RPM AND MIXTURE AND MAG CHECKS GOOD RAN","EXCESSIVE ENGINE VIBRATION ON DEPARTURE CLIMBOUT. VIBRATION RAN ACFT, IDLE RPM AND MIXTURE AND MAG CHECKS GOOD RAN",EXCESSIVE ENGINE VIBRATION ON DEPARTURE CLIMBOUT. VIBRATION,"RAN ACFT, IDLE RPM AND MIXTURE AND MAG CHECKS GOOD RAN",EXCESSIVE ENGINE VIBRATION ON DEPARTURE CLIMBOUT. VIBRATION,"RAN ACFT, IDLE RPM AND MIXTURE AND MAG CHECKS GOOD RAN",EXCESSIVE ENGINE VIBRATION ON DEPARTURE CLIMBOUT. VIBRATION,"RAN ACFT, IDLE RPM AND MIXTURE AND MAG CHECKS GOOD RAN",True,True,none,none,True
103913,raw,CYL #2 & 4 INTAKE GASKETS LEAKING REPLACED CYL #2 & 4 INTAKE GASKETS,CYL #2 & 4 INTAKE GASKETS LEAKING REPLACED CYL #2 & 4 INTAKE GASKETS,CYL #2 & 4 INTAKE GASKETS LEAKING,REPLACED CYL #2 & 4 INTAKE GASKETS,CYL #2 & 4 INTAKE GASKETS LEAKING,REPLACED CYL #2 & 4 INTAKE GASKETS,CYL #2 & 4 INTAKE GASKETS LEAKING,REPLACED CYL #2 & 4 INTAKE GASKETS,True,True,none,none,True
103914,raw,#3 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,#3 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,True,True,none,none,True
103915,raw,"#1, 2, 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","#1, 2, 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","#1, 2, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"#1, 2, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"#1, 2, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
103916,raw,#1 CYL BOTTOM BAFFLE SEAL RIVET PULLED THROUGH. INSTALLED NEW POP RIVET.,#1 CYL BOTTOM BAFFLE SEAL RIVET PULLED THROUGH. INSTALLED NEW POP RIVET.,#1 CYL BOTTOM BAFFLE SEAL RIVET PULLED THROUGH.,INSTALLED NEW POP RIVET.,#1 CYL BOTTOM BAFFLE SEAL RIVET PULLED THROUGH.,INSTALLED NEW POP RIVET.,#1 CYL BOTTOM BAFFLE SEAL RIVET PULLED THROUGH.,INSTALLED NEW POP RIVET.,True,True,none,none,True
103917,raw,"2, 3, 4 ROCKER COVER GASKETS LEAKING. REMOVED OLD GASKETS, CLEANED & INSTALLED NEW SILICONE G","2, 3, 4 ROCKER COVER GASKETS LEAKING. REMOVED OLD GASKETS, CLEANED & INSTALLED NEW SILICONE G","2, 3, 4 ROCKER COVER GASKETS LEAKING.","REMOVED OLD GASKETS, CLEANED & INSTALLED NEW SILICONE G","2, 3, 4 ROCKER COVER GASKETS LEAKING.","REMOVED OLD GASKETS, CLEANED & INSTALLED NEW SILICONE G","2, 3, 4 ROCKER COVER GASKETS LEAKING.","REMOVED OLD GASKETS, CLEANED & INSTALLED NEW SILICONE G",True,True,none,none,True
103918,raw,#4 INTAKE LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKET.,True,True,none,none,True
103919,raw,#3 ROCKER COVER LEAKING ON R/H ENGINE. REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING ON R/H ENGINE. REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING ON R/H ENGINE.,REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING ON R/H ENGINE.,REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING ON R/H ENGINE.,REPLACED ROCKER COVER GASKET.,True,True,none,none,True
103920,raw,#3 CYL TOP BAFFLING HAS A CRACK. STOP DRILLED CRACK.,#3 CYL TOP BAFFLING HAS A CRACK. STOP DRILLED CRACK.,#3 CYL TOP BAFFLING HAS A CRACK.,STOP DRILLED CRACK.,#3 CYL TOP BAFFLING HAS A CRACK.,STOP DRILLED CRACK.,#3 CYL TOP BAFFLING HAS A CRACK.,STOP DRILLED CRACK.,True,True,none,none,True
103921,raw,#2 & 4 IGN TOP LEADS NEED TO BE SECURED. SECURED LEADS.,#2 & 4 IGN TOP LEADS NEED TO BE SECURED. SECURED LEADS.,#2 & 4 IGN TOP LEADS NEED TO BE SECURED.,SECURED LEADS.,#2 & 4 IGN TOP LEADS NEED TO BE SECURED.,SECURED LEADS.,#2 & 4 IGN TOP LEADS NEED TO BE SECURED.,SECURED LEADS.,True,True,none,none,True
103922,raw,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,True,True,none,none,True
103923,raw,#1 & 2 INTAKE GASKETS LEAKING. REMOVED & REPLACED GASKETS.,#1 & 2 INTAKE GASKETS LEAKING. REMOVED & REPLACED GASKETS.,#1 & 2 INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,#1 & 2 INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,#1 & 2 INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,True,True,none,none,True
103924,raw,#2 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,True,True,none,none,True
103925,raw,#2 FWD SIDE BAFFLE SEAL DISCONNECTED. REATTACHED USING POP RIVETS.,#2 FWD SIDE BAFFLE SEAL DISCONNECTED. REATTACHED USING POP RIVETS.,#2 FWD SIDE BAFFLE SEAL DISCONNECTED.,REATTACHED USING POP RIVETS.,#2 FWD SIDE BAFFLE SEAL DISCONNECTED.,REATTACHED USING POP RIVETS.,#2 FWD SIDE BAFFLE SEAL DISCONNECTED.,REATTACHED USING POP RIVETS.,True,True,none,none,True
103926,raw,"MISSING SCREW ON ENG BAFFLE AFT & NEXT TO CYL #3, SCREW MOUN INSTALLED SCREW.","MISSING SCREW ON ENG BAFFLE AFT & NEXT TO CYL #3, SCREW MOUN INSTALLED SCREW.","MISSING SCREW ON ENG BAFFLE AFT & NEXT TO CYL #3, SCREW MOUN",INSTALLED SCREW.,"MISSING SCREW ON ENG BAFFLE AFT & NEXT TO CYL #3, SCREW MOUN",INSTALLED SCREW.,"MISSING SCREW ON ENG BAFFLE AFT & NEXT TO CYL #3, SCREW MOUN",INSTALLED SCREW.,True,True,none,none,True
103927,raw,R/H ENG #2 INTAKE GASKET LEAKING. REPLACED GASKET.,R/H ENG #2 INTAKE GASKET LEAKING. REPLACED GASKET.,R/H ENG #2 INTAKE GASKET LEAKING.,REPLACED GASKET.,R/H ENG #2 INTAKE GASKET LEAKING.,REPLACED GASKET.,R/H ENG #2 INTAKE GASKET LEAKING.,REPLACED GASKET.,True,True,none,none,True
